"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Sheet","FileName","Found","Column","Row","Url"
"1277","insertValue","2019-03-06T17:16:15.906Z","type","1","Web","complete",,,,,,
"1277","clickButton","2019-03-06T17:16:31.397Z","B4",,"Web","complete",,,,,,
"1277","goToUrl","2019-03-06T17:16:34.536Z",,,"Web","complete",,,,,,"www.webpage.com"
"1277","clickButton","2019-03-06T17:16:37.267Z","B5",,"Web","complete",,,,,,
"1277","insertValue","2019-03-06T17:16:47.115Z","valueX","valuex36","Web","complete",,,,,,
"1277","clickButton","2019-03-06T17:16:49.904Z","Cancel",,"Web","complete",,,,,,
"1278","insertValue","2019-03-06T17:16:59.904Z","name","name709","Web","complete",,,,,,
"1278","insertValue","2019-03-06T17:17:01.372Z","surname","surname709","Web","complete",,,,,,
"1278","insertValue","2019-03-06T17:17:15.266Z","age","25","Web","complete",,,,,,
"1278","insertValue","2019-03-06T17:17:23.672Z","type","3","Web","complete",,,,,,
"1278","clickButton","2019-03-06T17:17:32.691Z","B4",,"Web","complete",,,,,,
"1278","goToUrl","2019-03-06T17:17:36.087Z",,,"Web","complete",,,,,,"www.webpage.com"
"1278","clickButton","2019-03-06T17:17:38.931Z","B5",,"Web","complete",,,,,,
"1278","insertValue","2019-03-06T17:17:52.681Z","valueX","valuex709","Web","complete",,,,,,
"1278","clickButton","2019-03-06T17:17:57.459Z","OK",,"Web","complete",,,,,,
"1279","insertValue","2019-03-06T17:18:07.459Z","name","name1026","Web","complete",,,,,,
"1279","insertValue","2019-03-06T17:18:14.039Z","surname","surname1026","Web","complete",,,,,,
"1279","insertValue","2019-03-06T17:18:18.849Z","age","24","Web","complete",,,,,,
"1279","insertValue","2019-03-06T17:18:21.340Z","type","2","Web","complete",,,,,,
"1279","clickButton","2019-03-06T17:18:29.561Z","B4",,"Web","complete",,,,,,
"1279","openFile","2019-03-06T17:18:31.250Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"1279","findValue","2019-03-06T17:18:33.778Z",,"4089","Excel","complete",,,"true",,,
"1279","copy","2019-03-06T17:18:36.421Z",,"value1026","Excel","complete",,,,"B","1",
"1279","paste","2019-03-06T17:18:40.963Z",,"vaue1026","Excel","complete",,,,"C","2",
"1279","clickButton","2019-03-06T17:18:43.290Z","Cancel",,"Web","complete",,,,,,
"1280","insertValue","2019-03-06T17:18:53.290Z","name","name2823","Web","complete",,,,,,
"1280","insertValue","2019-03-06T17:19:13.317Z","surname","surname2823","Web","complete",,,,,,
"1280","insertValue","2019-03-06T17:19:15.493Z","age","21","Web","complete",,,,,,
"1280","insertValue","2019-03-06T17:19:19.641Z","type","3","Web","complete",,,,,,
"1280","clickButton","2019-03-06T17:19:21.301Z","B4",,"Web","complete",,,,,,
"1280","goToUrl","2019-03-06T17:19:25.100Z",,,"Web","complete",,,,,,"www.webpage.com"
"1280","clickButton","2019-03-06T17:19:27.278Z","B5",,"Web","complete",,,,,,
"1280","insertValue","2019-03-06T17:19:39.297Z","valueX","valuex2823","Web","complete",,,,,,
"1280","clickButton","2019-03-06T17:19:42.261Z","Cancel",,"Web","complete",,,,,,
"1281","insertValue","2019-03-06T17:19:52.261Z","name","name249","Web","complete",,,,,,
"1281","insertValue","2019-03-06T17:20:00.452Z","surname","surname249","Web","complete",,,,,,
"1281","insertValue","2019-03-06T17:20:22.189Z","age","20","Web","complete",,,,,,
"1281","insertValue","2019-03-06T17:20:28.321Z","type","4","Web","complete",,,,,,
"1281","openFile","2019-03-06T17:20:41.554Z",,,"Excel","complete","Sheet1","data.xls",,,,
"1281","goToUrl","2019-03-06T17:20:44.644Z",,,"Web","complete",,,,,,"www.webpage.com"
"1281","insertValue","2019-03-06T17:20:53.325Z","username","Frank01","Web","complete",,,,,,
"1281","insertValue","2019-03-06T17:21:02.772Z","password","LittleFrank123","Web","complete",,,,,,
"1281","clickButton","2019-03-06T17:21:12.034Z","confirm",,"Web","complete",,,,,,
"1281","waitResponse","2019-03-06T17:21:14.735Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"1281","clickButton","2019-03-06T17:21:25.406Z","Button1",,"Web","complete",,,,,,
"1281","clickButton","2019-03-06T17:21:29.164Z","B2",,"Web","complete",,,,,,
"1281","insertValue","2019-03-06T17:21:33.001Z","ID","182381","Web","complete",,,,,,
"1281","copy","2019-03-06T17:21:36.045Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"1281","paste","2019-03-06T17:21:38.037Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"1281","copy","2019-03-06T17:21:39.537Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"1281","paste","2019-03-06T17:21:41.429Z","Area","Melbourne 123","Web","complete",,,,,,
"1281","clickButton","2019-03-06T17:21:44.827Z","B8",,"Web","complete",,,,,,
"1282","insertValue","2019-03-06T17:21:54.827Z","name","name1117","Web","complete",,,,,,
"1282","insertValue","2019-03-06T17:21:59.064Z","surname","surname1117","Web","complete",,,,,,
"1282","insertValue","2019-03-06T17:22:03.329Z","age","23","Web","complete",,,,,,
"1282","insertValue","2019-03-06T17:22:17.324Z","type","4","Web","complete",,,,,,
"1282","openFile","2019-03-06T17:22:31.660Z",,,"Excel","complete","Sheet1","data.xls",,,,
"1282","goToUrl","2019-03-06T17:22:40.166Z",,,"Web","complete",,,,,,"www.webpage.com"
"1282","insertValue","2019-03-06T17:22:44.749Z","username","Frank01","Web","complete",,,,,,
"1282","insertValue","2019-03-06T17:22:54.157Z","password","LittleFrank123","Web","complete",,,,,,
"1282","clickButton","2019-03-06T17:23:08.201Z","confirm",,"Web","complete",,,,,,
"1282","waitResponse","2019-03-06T17:23:10.091Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"1282","clickButton","2019-03-06T17:23:18.034Z","Button1",,"Web","complete",,,,,,
"1282","clickButton","2019-03-06T17:23:20.735Z","B2",,"Web","complete",,,,,,
"1282","insertValue","2019-03-06T17:23:25.707Z","ID","182381","Web","complete",,,,,,
"1282","copy","2019-03-06T17:23:28.155Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"1282","paste","2019-03-06T17:23:30.764Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"1282","copy","2019-03-06T17:23:32.287Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"1282","paste","2019-03-06T17:23:34.773Z","Area","Melbourne 123","Web","complete",,,,,,
"1282","clickButton","2019-03-06T17:23:37.281Z","B8",,"Web","complete",,,,,,
"1283","insertValue","2019-03-06T17:23:47.281Z","name","name618","Web","complete",,,,,,
"1283","insertValue","2019-03-06T17:24:01.997Z","surname","surname618","Web","complete",,,,,,
"1283","insertValue","2019-03-06T17:24:13.687Z","age","18","Web","complete",,,,,,
"1283","insertValue","2019-03-06T17:24:13.768Z","type","4","Web","complete",,,,,,
"1283","openFile","2019-03-06T17:24:29.175Z",,,"Excel","complete","Sheet1","data.xls",,,,
"1283","goToUrl","2019-03-06T17:24:40.960Z",,,"Web","complete",,,,,,"www.webpage.com"
"1283","insertValue","2019-03-06T17:24:53.396Z","username","Frank01","Web","complete",,,,,,
"1283","insertValue","2019-03-06T17:25:04.689Z","password","LittleFrank123","Web","complete",,,,,,
"1283","clickButton","2019-03-06T17:25:18.326Z","confirm",,"Web","complete",,,,,,
"1283","waitResponse","2019-03-06T17:25:20.021Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"1283","clickButton","2019-03-06T17:25:29.494Z","Button1",,"Web","complete",,,,,,
"1283","clickButton","2019-03-06T17:25:32.867Z","B2",,"Web","complete",,,,,,
"1283","insertValue","2019-03-06T17:25:35.980Z","ID","182381","Web","complete",,,,,,
"1283","copy","2019-03-06T17:25:40.908Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"1283","paste","2019-03-06T17:25:41.749Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"1283","copy","2019-03-06T17:25:44.448Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"1283","paste","2019-03-06T17:25:48.507Z","Area","Melbourne 123","Web","complete",,,,,,
"1283","clickButton","2019-03-06T17:25:50.393Z","B8",,"Web","complete",,,,,,
"1284","insertValue","2019-03-06T17:26:00.393Z","name","name881","Web","complete",,,,,,
"1284","insertValue","2019-03-06T17:26:04.133Z","surname","surname881","Web","complete",,,,,,
"1284","insertValue","2019-03-06T17:26:09.441Z","age","24","Web","complete",,,,,,
"1284","insertValue","2019-03-06T17:26:09.441Z","type","2","Web","complete",,,,,,
"1284","clickButton","2019-03-06T17:26:13.173Z","B4",,"Web","complete",,,,,,
"1284","goToUrl","2019-03-06T17:26:17.486Z",,,"Web","complete",,,,,,"www.webpage.com"
"1284","clickButton","2019-03-06T17:26:20.296Z","B5",,"Web","complete",,,,,,
"1284","insertValue","2019-03-06T17:26:20.296Z","valueX","valuex881","Web","complete",,,,,,
"1284","clickButton","2019-03-06T17:26:21.419Z","Cancel",,"Web","complete",,,,,,
"1285","insertValue","2019-03-06T17:26:31.419Z","name","name155","Web","complete",,,,,,
"1285","insertValue","2019-03-06T17:26:43.499Z","surname","surname155","Web","complete",,,,,,
"1285","insertValue","2019-03-06T17:26:51.404Z","age","22","Web","complete",,,,,,
"1285","insertValue","2019-03-06T17:26:51.404Z","type","3","Web","complete",,,,,,
"1285","clickButton","2019-03-06T17:26:54.435Z","B1",,"Web","complete",,,,,,
"1285","insertValue","2019-03-06T17:26:57.762Z",,"1205","Excel","complete",,,,"B","22",
"1285","goToUrl","2019-03-06T17:27:07.357Z",,,"Web","complete",,,,,,"www.webpage2.com"
"1285","copy","2019-03-06T17:27:14.340Z","value2","value1205","Web","complete",,,,,,
"1285","paste","2019-03-06T17:27:17.966Z","finalCode","vaue1205","Web","complete",,,,,,
"1285","clickButton","2019-03-06T17:27:21.507Z","Cancel",,"Web","complete",,,,,,
"1286","insertValue","2019-03-06T17:27:31.507Z","name","name2345","Web","complete",,,,,,
"1286","insertValue","2019-03-06T17:27:42.256Z","surname","surname2345","Web","complete",,,,,,
"1286","insertValue","2019-03-06T17:27:46.726Z","age","26","Web","complete",,,,,,
"1286","insertValue","2019-03-06T17:28:03.631Z","type","3","Web","complete",,,,,,
"1286","clickButton","2019-03-06T17:28:18.967Z","B4",,"Web","complete",,,,,,
"1286","goToUrl","2019-03-06T17:28:22.971Z",,,"Web","complete",,,,,,"www.webpage.com"
"1286","clickButton","2019-03-06T17:28:24.723Z","B5",,"Web","complete",,,,,,
"1286","insertValue","2019-03-06T17:28:30.946Z","valueX","valuex2345","Web","complete",,,,,,
"1286","clickButton","2019-03-06T17:28:35.423Z","Cancel",,"Web","complete",,,,,,
"1287","insertValue","2019-03-06T17:28:45.423Z","name","name2504","Web","complete",,,,,,
"1287","insertValue","2019-03-06T17:28:51.785Z","surname","surname2504","Web","complete",,,,,,
"1287","insertValue","2019-03-06T17:28:58.145Z","age","27","Web","complete",,,,,,
"1287","insertValue","2019-03-06T17:29:11.434Z","type","2","Web","complete",,,,,,
"1287","clickButton","2019-03-06T17:29:18.113Z","B4",,"Web","complete",,,,,,
"1287","goToUrl","2019-03-06T17:29:20.997Z",,,"Web","complete",,,,,,"www.webpage.com"
"1287","clickButton","2019-03-06T17:29:23.197Z","B5",,"Web","complete",,,,,,
"1287","insertValue","2019-03-06T17:29:28.761Z","valueX","valuex2504","Web","complete",,,,,,
"1287","clickButton","2019-03-06T17:29:32.233Z","Cancel",,"Web","complete",,,,,,
"1288","insertValue","2019-03-06T17:29:42.233Z","name","name2144","Web","complete",,,,,,
"1288","insertValue","2019-03-06T17:29:52.265Z","surname","surname2144","Web","complete",,,,,,
"1288","insertValue","2019-03-06T17:29:55.706Z","age","24","Web","complete",,,,,,
"1288","insertValue","2019-03-06T17:29:56.765Z","type","4","Web","complete",,,,,,
"1288","openFile","2019-03-06T17:29:57.686Z",,,"Excel","complete","Sheet1","data.xls",,,,
"1288","goToUrl","2019-03-06T17:30:01.993Z",,,"Web","complete",,,,,,"www.webpage.com"
"1288","insertValue","2019-03-06T17:30:07.350Z","username","Frank01","Web","complete",,,,,,
"1288","insertValue","2019-03-06T17:30:13.871Z","password","LittleFrank123","Web","complete",,,,,,
"1288","clickButton","2019-03-06T17:30:29.077Z","confirm",,"Web","complete",,,,,,
"1288","waitResponse","2019-03-06T17:30:33.172Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"1288","clickButton","2019-03-06T17:30:43.579Z","Button1",,"Web","complete",,,,,,
"1288","clickButton","2019-03-06T17:30:46.243Z","B2",,"Web","complete",,,,,,
"1288","insertValue","2019-03-06T17:30:49.298Z","ID","182381","Web","complete",,,,,,
"1288","copy","2019-03-06T17:30:51.851Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"1288","paste","2019-03-06T17:30:55.538Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"1288","copy","2019-03-06T17:31:00.422Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"1288","paste","2019-03-06T17:31:03.078Z","Area","Melbourne 123","Web","complete",,,,,,
"1288","clickButton","2019-03-06T17:31:05.686Z","B8",,"Web","complete",,,,,,
"1289","insertValue","2019-03-06T17:31:15.686Z","name","name116","Web","complete",,,,,,
"1289","insertValue","2019-03-06T17:31:23.263Z","surname","surname116","Web","complete",,,,,,
"1289","insertValue","2019-03-06T17:31:32.479Z","age","23","Web","complete",,,,,,
"1289","insertValue","2019-03-06T17:31:39.797Z","type","2","Web","complete",,,,,,
"1289","clickButton","2019-03-06T17:31:44.271Z","B4",,"Web","complete",,,,,,
"1289","openFile","2019-03-06T17:31:47.676Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"1289","findValue","2019-03-06T17:31:50.302Z",,"4589","Excel","complete",,,"true",,,
"1289","copy","2019-03-06T17:31:52.387Z",,"value116","Excel","complete",,,,"B","1",
"1289","paste","2019-03-06T17:31:54.495Z","finalCode","vaue116","Web","complete",,,,,,
"1289","clickButton","2019-03-06T17:31:56.981Z","Cancel",,"Web","complete",,,,,,
"1290","insertValue","2019-03-06T17:32:06.981Z","name","name1958","Web","complete",,,,,,
"1290","insertValue","2019-03-06T17:32:10.848Z","surname","surname1958","Web","complete",,,,,,
"1290","insertValue","2019-03-06T17:32:26.004Z","age","26","Web","complete",,,,,,
"1290","insertValue","2019-03-06T17:32:33.665Z","type","1","Web","complete",,,,,,
"1290","clickButton","2019-03-06T17:32:33.665Z","B4",,"Web","complete",,,,,,
"1290","openFile","2019-03-06T17:32:37.638Z",,,"Excel","complete","Sheet1","data123.xls",,,,
"1290","findValue","2019-03-06T17:32:41.503Z",,"2181","Excel","complete",,,"true",,,
"1290","copy","2019-03-06T17:32:43.687Z",,"value1958","Excel","complete",,,,"B","1",
"1290","paste","2019-03-06T17:32:45.921Z","finalCode","vaue1958","Web","complete",,,,,,
"1290","clickButton","2019-03-06T17:32:48.483Z","Cancel",,"Web","complete",,,,,,
"1291","insertValue","2019-03-06T17:32:58.483Z","name","name585","Web","complete",,,,,,
"1291","insertValue","2019-03-06T17:33:07.230Z","surname","surname585","Web","complete",,,,,,
"1291","insertValue","2019-03-06T17:33:23.486Z","age","28","Web","complete",,,,,,
"1291","insertValue","2019-03-06T17:33:28.652Z","type","2","Web","complete",,,,,,
"1291","clickButton","2019-03-06T17:33:33.718Z","B4",,"Web","complete",,,,,,
"1291","goToUrl","2019-03-06T17:33:36.792Z",,,"Web","complete",,,,,,"www.webpage.com"
"1291","clickButton","2019-03-06T17:33:39.372Z","B5",,"Web","complete",,,,,,
"1291","insertValue","2019-03-06T17:33:54.878Z","valueX","valuex585","Web","complete",,,,,,
"1291","clickButton","2019-03-06T17:33:58.132Z","OK",,"Web","complete",,,,,,
"1292","insertValue","2019-03-06T17:34:08.132Z","name","name1048","Web","complete",,,,,,
"1292","insertValue","2019-03-06T17:34:11.837Z","surname","surname1048","Web","complete",,,,,,
"1292","insertValue","2019-03-06T17:34:11.837Z","age","26","Web","complete",,,,,,
"1292","insertValue","2019-03-06T17:34:18.549Z","type","3","Web","complete",,,,,,
"1292","clickButton","2019-03-06T17:34:35.538Z","B1",,"Web","complete",,,,,,
"1292","insertValue","2019-03-06T17:34:38.080Z",,"4230","Excel","complete",,,,"B","30",
"1292","goToUrl","2019-03-06T17:34:50.406Z",,,"Web","complete",,,,,,"www.webpage2.com"
"1292","copy","2019-03-06T17:35:02.494Z","value2","value4230","Web","complete",,,,,,
"1292","paste","2019-03-06T17:35:05.903Z","finalCode","vaue4230","Web","complete",,,,,,
"1292","clickButton","2019-03-06T17:35:09.171Z","Cancel",,"Web","complete",,,,,,
"1293","insertValue","2019-03-06T17:35:19.171Z","name","name1003","Web","complete",,,,,,
"1293","insertValue","2019-03-06T17:35:31.577Z","surname","surname1003","Web","complete",,,,,,
"1293","insertValue","2019-03-06T17:35:43.537Z","age","24","Web","complete",,,,,,
"1293","insertValue","2019-03-06T17:35:53.557Z","type","4","Web","complete",,,,,,
"1293","openFile","2019-03-06T17:36:08.250Z",,,"Excel","complete","Sheet1","data.xls",,,,
"1293","goToUrl","2019-03-06T17:36:16.529Z",,,"Web","complete",,,,,,"www.webpage.com"
"1293","insertValue","2019-03-06T17:36:18.289Z","username","Frank01","Web","complete",,,,,,
"1293","insertValue","2019-03-06T17:36:28.708Z","password","LittleFrank123","Web","complete",,,,,,
"1293","clickButton","2019-03-06T17:36:36.634Z","confirm",,"Web","complete",,,,,,
"1293","waitResponse","2019-03-06T17:36:38.331Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"1293","clickButton","2019-03-06T17:36:45.822Z","Button1",,"Web","complete",,,,,,
"1293","clickButton","2019-03-06T17:36:47.872Z","B2",,"Web","complete",,,,,,
"1293","insertValue","2019-03-06T17:36:52.115Z","ID","182381","Web","complete",,,,,,
"1293","copy","2019-03-06T17:36:55.623Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"1293","paste","2019-03-06T17:36:57.441Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"1293","copy","2019-03-06T17:37:02.000Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"1293","paste","2019-03-06T17:37:04.857Z","Area","Melbourne 123","Web","complete",,,,,,
"1293","clickButton","2019-03-06T17:37:09.359Z","B8",,"Web","complete",,,,,,
"1294","insertValue","2019-03-06T17:37:19.359Z","name","name1402","Web","complete",,,,,,
"1294","insertValue","2019-03-06T17:37:19.359Z","surname","surname1402","Web","complete",,,,,,
"1294","insertValue","2019-03-06T17:37:28.698Z","age","21","Web","complete",,,,,,
"1294","insertValue","2019-03-06T17:37:30.079Z","type","4","Web","complete",,,,,,
"1294","openFile","2019-03-06T17:37:41.989Z",,,"Excel","complete","Sheet1","data.xls",,,,
"1294","goToUrl","2019-03-06T17:37:55.185Z",,,"Web","complete",,,,,,"www.webpage.com"
"1294","insertValue","2019-03-06T17:38:04.425Z","username","Frank01","Web","complete",,,,,,
"1294","insertValue","2019-03-06T17:38:05.220Z","password","LittleFrank123","Web","complete",,,,,,
"1294","clickButton","2019-03-06T17:38:09.013Z","confirm",,"Web","complete",,,,,,
"1294","waitResponse","2019-03-06T17:38:11.280Z",,,"Web","complete",,,,,,"www.webpage.com/ok"
"1294","clickButton","2019-03-06T17:38:11.923Z","Button1",,"Web","complete",,,,,,
"1294","clickButton","2019-03-06T17:38:16.023Z","B2",,"Web","complete",,,,,,
"1294","insertValue","2019-03-06T17:38:18.981Z","ID","182381","Web","complete",,,,,,
"1294","copy","2019-03-06T17:38:22.884Z",,"Au 58124829 XT","Excel","complete",,,,"B","1",
"1294","paste","2019-03-06T17:38:24.471Z","Special code","Au 58124829 XT","Web","complete",,,,,,
"1294","copy","2019-03-06T17:38:26.697Z",,"Melbourne 123","Excel","complete",,,,"B","2",
"1294","paste","2019-03-06T17:38:29.099Z","Area","Melbourne 123","Web","complete",,,,,,
"1294","clickButton","2019-03-06T17:38:31.414Z","B8",,"Web","complete",,,,,,
