"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Column","Row","Sheet","FileName","Url","Found"
"747","openFile","2019-03-05T21:37:10.055Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"747","copy","2019-03-05T21:37:11.935Z","code","25","Web","complete",,,,,,
"747","paste","2019-03-05T21:37:13.889Z","name","25","Excel","complete","B","782",,,,
"747","clickButton","2019-03-05T21:37:16.276Z","add",,"Web","complete",,,,,,
"747","clickButton","2019-03-05T21:37:19.349Z","OK",,"Web","complete",,,,,,
"748","insertValue","2019-03-05T21:37:29.349Z","value1","value1020","Web","complete",,,,,,
"748","insertValue","2019-03-05T21:37:36.288Z","code","28","Web","complete",,,,,,
"748","clickButton","2019-03-05T21:37:39.337Z","B6",,"Web","complete",,,,,,
"748","clickButton","2019-03-05T21:37:42.908Z","open",,"Web","complete",,,,,,
"748","openFile","2019-03-05T21:37:43.958Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"748","findValue","2019-03-05T21:37:47.707Z",,"name1918","Excel","complete",,,,,,"true"
"748","goToUrl","2019-03-05T21:37:49.527Z",,,"Web","complete",,,,,"www.webpage.com",
"748","clickButton","2019-03-05T21:37:54.932Z","OK",,"Web","complete",,,,,,
"749","insertValue","2019-03-05T21:38:04.932Z","value1","value1238","Web","complete",,,,,,
"749","insertValue","2019-03-05T21:38:17.699Z","code","21","Web","complete",,,,,,
"749","clickButton","2019-03-05T21:38:17.699Z","B7",,"Web","complete",,,,,,
"749","goToUrl","2019-03-05T21:38:19.469Z",,,"Web","complete",,,,,"www.webpage2.com",
"749","clickButton","2019-03-05T21:38:29.691Z","open",,"Web","complete",,,,,,
"749","copy","2019-03-05T21:38:32.870Z","code","21","Web","complete",,,,,,
"749","paste","2019-03-05T21:38:35.143Z","name","21","Excel","complete","B","1787",,,,
"749","clickButton","2019-03-05T21:38:38.376Z","add",,"Web","complete",,,,,,
"749","clickButton","2019-03-05T21:38:39.886Z","OK",,"Web","complete",,,,,,
"750","insertValue","2019-03-05T21:38:49.886Z","value1","value1268","Web","complete",,,,,,
"750","insertValue","2019-03-05T21:38:55.815Z","code","19","Web","complete",,,,,,
"750","clickButton","2019-03-05T21:39:02.804Z","B6",,"Web","complete",,,,,,
"750","goToUrl","2019-03-05T21:39:06.353Z",,,"Web","complete",,,,,"www.webpage2.com",
"750","clickButton","2019-03-05T21:39:14.328Z","open",,"Web","complete",,,,,,
"750","copy","2019-03-05T21:39:18.324Z","code","19","Web","complete",,,,,,
"750","paste","2019-03-05T21:39:22.240Z","name","19","Excel","complete","B","225",,,,
"750","clickButton","2019-03-05T21:39:24.033Z","add",,"Web","complete",,,,,,
"750","clickButton","2019-03-05T21:39:28.659Z","OK",,"Web","complete",,,,,,
"751","insertValue","2019-03-05T21:39:38.659Z","value1","value1259","Web","complete",,,,,,
"751","insertValue","2019-03-05T21:39:42.140Z","code","27","Web","complete",,,,,,
"751","clickButton","2019-03-05T21:39:52.056Z","B7",,"Web","complete",,,,,,
"751","goToUrl","2019-03-05T21:39:56.952Z",,,"Web","complete",,,,,"www.webpage2.com",
"751","clickButton","2019-03-05T21:40:11.731Z","open",,"Web","complete",,,,,,
"751","openFile","2019-03-05T21:40:14.184Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"751","findValue","2019-03-05T21:40:17.913Z",,"name1953","Excel","complete",,,,,,"true"
"751","clickButton","2019-03-05T21:40:21.249Z","cancel",,"Web","complete",,,,,,
"751","clickButton","2019-03-05T21:40:24.165Z","OK",,"Web","complete",,,,,,
"752","insertValue","2019-03-05T21:40:34.165Z","value1","value491","Web","complete",,,,,,
"752","insertValue","2019-03-05T21:40:38.169Z","code","20","Web","complete",,,,,,
"752","clickButton","2019-03-05T21:40:38.169Z","B7",,"Web","complete",,,,,,
"752","clickButton","2019-03-05T21:40:40.739Z","open",,"Web","complete",,,,,,
"752","openFile","2019-03-05T21:40:43.625Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"752","copy","2019-03-05T21:40:47.208Z","code","20","Web","complete",,,,,,
"752","paste","2019-03-05T21:40:51.862Z","name","20","Excel","complete","B","1480",,,,
"752","goToUrl","2019-03-05T21:40:54.589Z",,,"Web","complete",,,,,"www.webpage.com",
"752","clickButton","2019-03-05T21:41:03.769Z","OK",,"Web","complete",,,,,,
"753","insertValue","2019-03-05T21:41:13.769Z","value1","value212","Web","complete",,,,,,
"753","insertValue","2019-03-05T21:41:19.775Z","code","22","Web","complete",,,,,,
"753","clickButton","2019-03-05T21:41:37.297Z","B7",,"Web","complete",,,,,,
"753","goToUrl","2019-03-05T21:41:40.984Z",,,"Web","complete",,,,,"www.webpage2.com",
"753","clickButton","2019-03-05T21:41:45.250Z","open",,"Web","complete",,,,,,
"753","copy","2019-03-05T21:41:47.851Z","code","22","Web","complete",,,,,,
"753","paste","2019-03-05T21:41:52.698Z","name","22","Excel","complete","B","1538",,,,
"753","clickButton","2019-03-05T21:41:56.338Z","add",,"Web","complete",,,,,,
"753","clickButton","2019-03-05T21:42:01.218Z","OK",,"Web","complete",,,,,,
"754","insertValue","2019-03-05T21:42:11.218Z","value1","value1313","Web","complete",,,,,,
"754","insertValue","2019-03-05T21:42:21.414Z","code","27","Web","complete",,,,,,
"754","clickButton","2019-03-05T21:42:30.628Z","B7",,"Web","complete",,,,,,
"754","goToUrl","2019-03-05T21:42:33.379Z",,,"Web","complete",,,,,"www.webpage2.com",
"754","clickButton","2019-03-05T21:42:42.169Z","open",,"Web","complete",,,,,,
"754","openFile","2019-03-05T21:42:45.025Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"754","copy","2019-03-05T21:42:49.708Z","code","27","Web","complete",,,,,,
"754","paste","2019-03-05T21:42:52.190Z","name","27","Excel","complete","B","9",,,,
"754","clickButton","2019-03-05T21:42:52.729Z","cancel",,"Web","complete",,,,,,
"754","clickButton","2019-03-05T21:42:55.389Z","OK",,"Web","complete",,,,,,
"755","insertValue","2019-03-05T21:43:05.389Z","value1","value1428","Web","complete",,,,,,
"755","insertValue","2019-03-05T21:43:12.069Z","code","26","Web","complete",,,,,,
"755","clickButton","2019-03-05T21:43:17.968Z","B6",,"Web","complete",,,,,,
"755","clickButton","2019-03-05T21:43:21.023Z","open",,"Web","complete",,,,,,
"755","openFile","2019-03-05T21:43:22.625Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"755","copy","2019-03-05T21:43:25.543Z","code","26","Web","complete",,,,,,
"755","paste","2019-03-05T21:43:29.982Z","name","26","Excel","complete","B","590",,,,
"755","goToUrl","2019-03-05T21:43:33.349Z",,,"Web","complete",,,,,"www.webpage.com",
"755","clickButton","2019-03-05T21:43:47.534Z","OK",,"Web","complete",,,,,,
"756","insertValue","2019-03-05T21:43:57.534Z","value1","value741","Web","complete",,,,,,
"756","insertValue","2019-03-05T21:43:59.373Z","code","19","Web","complete",,,,,,
"756","clickButton","2019-03-05T21:44:14.152Z","B7",,"Web","complete",,,,,,
"756","clickButton","2019-03-05T21:44:17.500Z","open",,"Web","complete",,,,,,
"756","openFile","2019-03-05T21:44:20.610Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"756","copy","2019-03-05T21:44:22.451Z","code","19","Web","complete",,,,,,
"756","paste","2019-03-05T21:44:24.583Z","name","19","Excel","complete","B","741",,,,
"756","goToUrl","2019-03-05T21:44:25.703Z",,,"Web","complete",,,,,"www.webpage.com",
"756","clickButton","2019-03-05T21:44:38.188Z","OK",,"Web","complete",,,,,,
"757","insertValue","2019-03-05T21:44:48.188Z","value1","value377","Web","complete",,,,,,
"757","insertValue","2019-03-05T21:44:57.717Z","code","24","Web","complete",,,,,,
"757","clickButton","2019-03-05T21:44:58.519Z","B7",,"Web","complete",,,,,,
"757","goToUrl","2019-03-05T21:45:00.682Z",,,"Web","complete",,,,,"www.webpage2.com",
"757","clickButton","2019-03-05T21:45:09.468Z","open",,"Web","complete",,,,,,
"757","copy","2019-03-05T21:45:12.558Z","code","24","Web","complete",,,,,,
"757","paste","2019-03-05T21:45:15.913Z","name","24","Excel","complete","B","673",,,,
"757","goToUrl","2019-03-05T21:45:17.368Z",,,"Web","complete",,,,,"www.webpage.com",
"757","clickButton","2019-03-05T21:45:23.488Z","OK",,"Web","complete",,,,,,
"758","insertValue","2019-03-05T21:45:33.488Z","value1","value1291","Web","complete",,,,,,
"758","insertValue","2019-03-05T21:45:51.157Z","code","18","Web","complete",,,,,,
"758","clickButton","2019-03-05T21:46:02.259Z","B6",,"Web","complete",,,,,,
"758","goToUrl","2019-03-05T21:46:05.641Z",,,"Web","complete",,,,,"www.webpage2.com",
"758","clickButton","2019-03-05T21:46:12.251Z","open",,"Web","complete",,,,,,
"758","openFile","2019-03-05T21:46:13.330Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"758","copy","2019-03-05T21:46:16.151Z","code","18","Web","complete",,,,,,
"758","paste","2019-03-05T21:46:19.652Z","name","18","Excel","complete","B","1747",,,,
"758","clickButton","2019-03-05T21:46:22.388Z","add",,"Web","complete",,,,,,
"758","clickButton","2019-03-05T21:46:27.988Z","OK",,"Web","complete",,,,,,
"759","insertValue","2019-03-05T21:46:37.988Z","value1","value1525","Web","complete",,,,,,
"759","insertValue","2019-03-05T21:46:50.276Z","code","25","Web","complete",,,,,,
"759","clickButton","2019-03-05T21:46:58.113Z","B6",,"Web","complete",,,,,,
"759","goToUrl","2019-03-05T21:47:02.542Z",,,"Web","complete",,,,,"www.webpage2.com",
"759","clickButton","2019-03-05T21:47:02.542Z","open",,"Web","complete",,,,,,
"759","copy","2019-03-05T21:47:07.308Z","code","25","Web","complete",,,,,,
"759","paste","2019-03-05T21:47:11.190Z","name","25","Excel","complete","B","1872",,,,
"759","clickButton","2019-03-05T21:47:14.472Z","cancel",,"Web","complete",,,,,,
"759","clickButton","2019-03-05T21:47:18.345Z","OK",,"Web","complete",,,,,,
"760","insertValue","2019-03-05T21:47:28.345Z","value1","value1521","Web","complete",,,,,,
"760","insertValue","2019-03-05T21:47:35.798Z","code","48","Web","complete",,,,,,
"760","clickButton","2019-03-05T21:47:36.063Z","B6",,"Web","complete",,,,,,
"760","goToUrl","2019-03-05T21:47:39.875Z",,,"Web","complete",,,,,"www.webpage2.com",
"760","clickButton","2019-03-05T21:47:40.046Z","open",,"Web","complete",,,,,,
"760","copy","2019-03-05T21:47:41.846Z","code","48","Web","complete",,,,,,
"760","paste","2019-03-05T21:47:43.596Z","name","48","Excel","complete","B","600",,,,
"760","goToUrl","2019-03-05T21:47:46.786Z",,,"Web","complete",,,,,"www.webpage.com",
"760","clickButton","2019-03-05T21:47:53.988Z","OK",,"Web","complete",,,,,,
"761","insertValue","2019-03-05T21:48:03.988Z","value1","value635","Web","complete",,,,,,
"761","insertValue","2019-03-05T21:48:16.261Z","code","24","Web","complete",,,,,,
"761","clickButton","2019-03-05T21:48:27.935Z","B7",,"Web","complete",,,,,,
"761","goToUrl","2019-03-05T21:48:30.143Z",,,"Web","complete",,,,,"www.webpage2.com",
"761","clickButton","2019-03-05T21:48:34.726Z","open",,"Web","complete",,,,,,
"761","openFile","2019-03-05T21:48:38.174Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"761","copy","2019-03-05T21:48:41.423Z","code","24","Web","complete",,,,,,
"761","paste","2019-03-05T21:48:43.607Z","name","24","Excel","complete","B","1310",,,,
"761","clickButton","2019-03-05T21:48:45.880Z","add",,"Web","complete",,,,,,
"761","clickButton","2019-03-05T21:48:50.274Z","OK",,"Web","complete",,,,,,
"762","insertValue","2019-03-05T21:49:00.274Z","value1","value1056","Web","complete",,,,,,
"762","insertValue","2019-03-05T21:49:11.136Z","code","45","Web","complete",,,,,,
"762","clickButton","2019-03-05T21:49:20.029Z","B7",,"Web","complete",,,,,,
"762","goToUrl","2019-03-05T21:49:23.280Z",,,"Web","complete",,,,,"www.webpage2.com",
"762","clickButton","2019-03-05T21:49:29.891Z","open",,"Web","complete",,,,,,
"762","openFile","2019-03-05T21:49:35.065Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"762","findValue","2019-03-05T21:49:37.327Z",,"name684","Excel","complete",,,,,,"false"
"762","goToUrl","2019-03-05T21:49:40.473Z",,,"Web","complete",,,,,"www.webpage.com",
"762","clickButton","2019-03-05T21:49:53.704Z","OK",,"Web","complete",,,,,,
"763","insertValue","2019-03-05T21:50:03.704Z","value1","value1872","Web","complete",,,,,,
"763","insertValue","2019-03-05T21:50:14.094Z","code","23","Web","complete",,,,,,
"763","clickButton","2019-03-05T21:50:14.405Z","B6",,"Web","complete",,,,,,
"763","clickButton","2019-03-05T21:50:16.871Z","open",,"Web","complete",,,,,,
"763","openFile","2019-03-05T21:50:19.271Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"763","copy","2019-03-05T21:50:21.239Z","code","23","Web","complete",,,,,,
"763","paste","2019-03-05T21:50:24.894Z","name","23","Excel","complete","B","1943",,,,
"763","clickButton","2019-03-05T21:50:27.419Z","cancel",,"Web","complete",,,,,,
"763","clickButton","2019-03-05T21:50:30.784Z","OK",,"Web","complete",,,,,,
"764","insertValue","2019-03-05T21:50:40.784Z","value1","value88","Web","complete",,,,,,
"764","insertValue","2019-03-05T21:50:43.668Z","code","20","Web","complete",,,,,,
"764","clickButton","2019-03-05T21:50:48.588Z","B7",,"Web","complete",,,,,,
"764","clickButton","2019-03-05T21:50:52.328Z","open",,"Web","complete",,,,,,
"764","openFile","2019-03-05T21:50:54.773Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"764","copy","2019-03-05T21:50:57.263Z","code","20","Web","complete",,,,,,
"764","paste","2019-03-05T21:51:00.005Z","name","20","Excel","complete","B","1992",,,,
"764","clickButton","2019-03-05T21:51:03.707Z","cancel",,"Web","complete",,,,,,
"764","clickButton","2019-03-05T21:51:06.959Z","OK",,"Web","complete",,,,,,
"765","insertValue","2019-03-05T21:51:16.959Z","value1","value1241","Web","complete",,,,,,
"765","insertValue","2019-03-05T21:51:21.573Z","code","46","Web","complete",,,,,,
"765","clickButton","2019-03-05T21:51:27.396Z","B7",,"Web","complete",,,,,,
"765","goToUrl","2019-03-05T21:51:29.223Z",,,"Web","complete",,,,,"www.webpage2.com",
"765","clickButton","2019-03-05T21:51:39.243Z","open",,"Web","complete",,,,,,
"765","openFile","2019-03-05T21:51:42.899Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"765","findValue","2019-03-05T21:51:45.623Z",,"name1539","Excel","complete",,,,,,"true"
"765","clickButton","2019-03-05T21:51:49.963Z","cancel",,"Web","complete",,,,,,
"765","clickButton","2019-03-05T21:51:53.273Z","OK",,"Web","complete",,,,,,
"766","insertValue","2019-03-05T21:52:03.273Z","value1","value678","Web","complete",,,,,,
"766","insertValue","2019-03-05T21:52:13.178Z","code","22","Web","complete",,,,,,
"766","clickButton","2019-03-05T21:52:22.536Z","B6",,"Web","complete",,,,,,
"766","goToUrl","2019-03-05T21:52:23.595Z",,,"Web","complete",,,,,"www.webpage2.com",
"766","clickButton","2019-03-05T21:52:30.380Z","open",,"Web","complete",,,,,,
"766","openFile","2019-03-05T21:52:33.909Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"766","copy","2019-03-05T21:52:37.519Z","code","22","Web","complete",,,,,,
"766","paste","2019-03-05T21:52:40.627Z","name","22","Excel","complete","B","1797",,,,
"766","clickButton","2019-03-05T21:52:41.967Z","cancel",,"Web","complete",,,,,,
"766","clickButton","2019-03-05T21:52:46.120Z","OK",,"Web","complete",,,,,,
"767","insertValue","2019-03-05T21:52:56.120Z","value1","value505","Web","complete",,,,,,
"767","insertValue","2019-03-05T21:53:05.544Z","code","46","Web","complete",,,,,,
"767","clickButton","2019-03-05T21:53:16.085Z","B7",,"Web","complete",,,,,,
"767","clickButton","2019-03-05T21:53:19.764Z","open",,"Web","complete",,,,,,
"767","openFile","2019-03-05T21:53:21.081Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"767","findValue","2019-03-05T21:53:24.255Z",,"name1827","Excel","complete",,,,,,"false"
"767","clickButton","2019-03-05T21:53:28.583Z","add",,"Web","complete",,,,,,
"767","clickButton","2019-03-05T21:53:31.723Z","OK",,"Web","complete",,,,,,
"768","insertValue","2019-03-05T21:53:41.723Z","value1","value1034","Web","complete",,,,,,
"768","insertValue","2019-03-05T21:53:44.604Z","code","44","Web","complete",,,,,,
"768","clickButton","2019-03-05T21:53:44.604Z","B6",,"Web","complete",,,,,,
"768","clickButton","2019-03-05T21:53:48.218Z","open",,"Web","complete",,,,,,
"768","copy","2019-03-05T21:53:50.774Z","code","44","Web","complete",,,,,,
"768","paste","2019-03-05T21:53:54.397Z","name","44","Excel","complete","B","780",,,,
"768","clickButton","2019-03-05T21:53:56.844Z","add",,"Web","complete",,,,,,
"768","clickButton","2019-03-05T21:53:59.258Z","OK",,"Web","complete",,,,,,
"769","insertValue","2019-03-05T21:54:09.258Z","value1","value318","Web","complete",,,,,,
"769","insertValue","2019-03-05T21:54:14.727Z","code","29","Web","complete",,,,,,
"769","clickButton","2019-03-05T21:54:17.321Z","B6",,"Web","complete",,,,,,
"769","goToUrl","2019-03-05T21:54:18.696Z",,,"Web","complete",,,,,"www.webpage2.com",
"769","clickButton","2019-03-05T21:54:24.153Z","open",,"Web","complete",,,,,,
"769","openFile","2019-03-05T21:54:27.379Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"769","copy","2019-03-05T21:54:30.531Z","code","29","Web","complete",,,,,,
"769","paste","2019-03-05T21:54:32.249Z","name","29","Excel","complete","B","107",,,,
"769","clickButton","2019-03-05T21:54:35.994Z","cancel",,"Web","complete",,,,,,
"769","clickButton","2019-03-05T21:54:37.848Z","OK",,"Web","complete",,,,,,
"770","insertValue","2019-03-05T21:54:47.848Z","value1","value1596","Web","complete",,,,,,
"770","insertValue","2019-03-05T21:54:54.303Z","code","26","Web","complete",,,,,,
"770","clickButton","2019-03-05T21:54:59.258Z","B7",,"Web","complete",,,,,,
"770","clickButton","2019-03-05T21:55:02.723Z","open",,"Web","complete",,,,,,
"770","openFile","2019-03-05T21:55:04.786Z",,,"Excel","complete",,,"Sheet1","data123.xls",,
"770","findValue","2019-03-05T21:55:05.884Z",,"name21","Excel","complete",,,,,,"true"
"770","clickButton","2019-03-05T21:55:07.924Z","add",,"Web","complete",,,,,,
"770","clickButton","2019-03-05T21:55:09.705Z","OK",,"Web","complete",,,,,,
"771","insertValue","2019-03-05T21:55:19.705Z","value1","value1225","Web","complete",,,,,,
"771","insertValue","2019-03-05T21:55:21.986Z","code","20","Web","complete",,,,,,
"771","clickButton","2019-03-05T21:55:30.402Z","B7",,"Web","complete",,,,,,
"771","clickButton","2019-03-05T21:55:33.014Z","open",,"Web","complete",,,,,,
"771","copy","2019-03-05T21:55:36.834Z","code","20","Web","complete",,,,,,
"771","paste","2019-03-05T21:55:39.996Z","name","20","Excel","complete","B","220",,,,
"771","clickButton","2019-03-05T21:55:43.952Z","cancel",,"Web","complete",,,,,,
"771","clickButton","2019-03-05T21:55:45.753Z","OK",,"Web","complete",,,,,,
"772","insertValue","2019-03-05T21:55:55.753Z","value1","value1256","Web","complete",,,,,,
"772","insertValue","2019-03-05T21:56:08.044Z","code","21","Web","complete",,,,,,
"772","clickButton","2019-03-05T21:56:20.146Z","B7",,"Web","complete",,,,,,
"772","clickButton","2019-03-05T21:56:23.327Z","open",,"Web","complete",,,,,,
"772","copy","2019-03-05T21:56:25.690Z","code","21","Web","complete",,,,,,
"772","paste","2019-03-05T21:56:29.487Z","name","21","Excel","complete","B","918",,,,
