"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Key","ref","Sheet","FileName","Column","Row","Url","FilePath","FileExtension","NameFile","Found"
"1382","insertValue","2019-03-08T20:07:59.026Z","type","T1","Web","complete",,,,,,,,,,,
"1382","clickButton","2019-03-08T20:07:59.026Z","confirm",,"Web","complete",,,,,,,,,,,
"1382","clickButton","2019-03-08T20:08:02.963Z","B1",,"Web","complete",,,,,,,,,,,
"1382","copy","2019-03-08T20:08:06.586Z","name","name3704","Web","complete",,,,,,,,,,,
"1382","paste","2019-03-08T20:08:09.303Z","name","name3704","Excel","complete",,,,,"B","1",,,,,
"1382","copy","2019-03-08T20:08:10.293Z","surname","surname3704","Web","complete",,,,,,,,,,,
"1382","paste","2019-03-08T20:08:12.850Z","surname","surname3704","Excel","complete",,,,,"B","1",,,,,
"1382","clickButton","2019-03-08T20:08:13.601Z","add",,"Web","complete",,,,,,,,,,,
"1382","clickButton","2019-03-08T20:08:18.102Z","confirm",,"Web","complete",,,,,,,,,,,
"1382","clickButton","2019-03-08T20:08:23.385Z","OK",,"Web","complete",,,,,,,,,,,
"1383","insertValue","2019-03-08T20:08:33.385Z","name","name2562","Web","complete",,,,,,,,,,,
"1383","insertValue","2019-03-08T20:08:38.173Z","surname","surname2562","Web","complete",,,,,,,,,,,
"1383","insertValue","2019-03-08T20:08:55.451Z","age","age27","Web","complete",,,,,,,,,,,
"1383","insertValue","2019-03-08T20:09:03.833Z","type","T1","Web","complete",,,,,,,,,,,
"1383","clickButton","2019-03-08T20:09:03.833Z","confirm",,"Web","complete",,,,,,,,,,,
"1383","clickButton","2019-03-08T20:09:07.124Z","B1",,"Web","complete",,,,,,,,,,,
"1383","copy","2019-03-08T20:09:11.466Z","name","name2562","Web","complete",,,,,,,,,,,
"1383","paste","2019-03-08T20:09:13.599Z","name","name2562","Excel","complete",,,,,"B","1",,,,,
"1383","copy","2019-03-08T20:09:16.712Z","surname","surname2562","Web","complete",,,,,,,,,,,
"1383","paste","2019-03-08T20:09:21.429Z","surname","surname2562","Excel","complete",,,,,"B","1",,,,,
"1383","clickButton","2019-03-08T20:09:21.429Z","add",,"Web","complete",,,,,,,,,,,
"1383","clickButton","2019-03-08T20:09:24.778Z","confirm",,"Web","complete",,,,,,,,,,,
"1383","clickButton","2019-03-08T20:09:27.513Z","OK",,"Web","complete",,,,,,,,,,,
"1384","insertValue","2019-03-08T20:09:37.513Z","name","name3276","Web","complete",,,,,,,,,,,
"1384","insertValue","2019-03-08T20:09:44.729Z","surname","surname3276","Web","complete",,,,,,,,,,,
"1384","insertValue","2019-03-08T20:09:59.627Z","age","age23","Web","complete",,,,,,,,,,,
"1384","insertValue","2019-03-08T20:10:13.786Z","type","T3","Web","complete",,,,,,,,,,,
"1384","clickButton","2019-03-08T20:10:18.712Z","confirm",,"Web","complete",,,,,,,,,,,
"1384","clickButton","2019-03-08T20:10:20.494Z","B4",,"Web","complete",,,,,,,,,,,
"1384","clickButton","2019-03-08T20:10:24.102Z","Clients",,"Web","complete",,,,,,,,,,,
"1384","insertValue","2019-03-08T20:10:25.862Z","clientID","ID3276","Web","complete",,,,,,,,,,,
"1384","pressKey","2019-03-08T20:10:35.192Z",,,"Web","complete","enter",,,,,,,,,,
"1384","clickButton","2019-03-08T20:10:37.487Z","update",,"Web","complete",,"ID3276",,,,,,,,,
"1384","insertValue","2019-03-08T20:10:40.180Z","address","addA1627addB3097","Web","complete",,,,,,,,,,,
"1384","insertValue","2019-03-08T20:10:51.429Z","country","Australia","Web","complete",,,,,,,,,,,
"1384","openFile","2019-03-08T20:11:08.632Z",,,"Excel","complete",,,,,,,,"C:/Customers/Australia/","xls","ID3276",
"1384","copy","2019-03-08T20:11:16.460Z","address","addB3097","Web","complete",,,,,,,,,,,
"1384","paste","2019-03-08T20:11:22.786Z",,"addB3097","Excel","complete",,,,,"A","5",,,,,
"1384","saveFile","2019-03-08T20:11:24.679Z","save",,"Excel","complete",,,,,,,,,,,
"1384","clickButton","2019-03-08T20:11:27.777Z","ConfirmWithFile",,"Web","complete",,,,,,,,,,,
"1384","clickButton","2019-03-08T20:11:28.550Z","OK",,"Web","complete",,,,,,,,,,,
"1385","insertValue","2019-03-08T20:11:38.550Z","name","name1235","Web","complete",,,,,,,,,,,
"1385","insertValue","2019-03-08T20:11:57.474Z","surname","surname1235","Web","complete",,,,,,,,,,,
"1385","insertValue","2019-03-08T20:12:05.858Z","age","age26","Web","complete",,,,,,,,,,,
"1385","insertValue","2019-03-08T20:12:20.209Z","type","T2","Web","complete",,,,,,,,,,,
"1385","clickButton","2019-03-08T20:12:20.492Z","confirm",,"Web","complete",,,,,,,,,,,
"1385","clickButton","2019-03-08T20:12:23.834Z","B3",,"Web","complete",,,,,,,,,,,
"1385","clickButton","2019-03-08T20:12:27.236Z","Button6",,"Web","complete",,,,,,,,,,,
"1385","openFile","2019-03-08T20:12:29.119Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1385","copy","2019-03-08T20:12:37.766Z",,"value205","Excel","complete",,,,,"A","75",,,,,
"1385","paste","2019-03-08T20:12:40.817Z","Special code","value205","Web","complete",,,,,,,,,,,
"1385","clickButton","2019-03-08T20:12:44.825Z","OK",,"Web","complete",,,,,,,,,,,
"1386","insertValue","2019-03-08T20:12:54.825Z","name","name382","Web","complete",,,,,,,,,,,
"1386","insertValue","2019-03-08T20:13:08.480Z","surname","surname382","Web","complete",,,,,,,,,,,
"1386","insertValue","2019-03-08T20:13:12.313Z","age","age23","Web","complete",,,,,,,,,,,
"1386","insertValue","2019-03-08T20:13:24.570Z","type","T2","Web","complete",,,,,,,,,,,
"1386","clickButton","2019-03-08T20:13:34.385Z","confirm",,"Web","complete",,,,,,,,,,,
"1386","clickButton","2019-03-08T20:13:36.158Z","B3",,"Web","complete",,,,,,,,,,,
"1386","clickButton","2019-03-08T20:13:38.332Z","Button6",,"Web","complete",,,,,,,,,,,
"1386","openFile","2019-03-08T20:13:40.646Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1386","copy","2019-03-08T20:14:06.065Z",,"value430","Excel","complete",,,,,"A","17",,,,,
"1386","paste","2019-03-08T20:14:09.525Z","Special code","value430","Web","complete",,,,,,,,,,,
"1386","clickButton","2019-03-08T20:14:11.690Z","OK",,"Web","complete",,,,,,,,,,,
"1387","insertValue","2019-03-08T20:14:21.690Z","name","name401","Web","complete",,,,,,,,,,,
"1387","insertValue","2019-03-08T20:14:28.714Z","surname","surname401","Web","complete",,,,,,,,,,,
"1387","insertValue","2019-03-08T20:14:46.171Z","age","age18","Web","complete",,,,,,,,,,,
"1387","insertValue","2019-03-08T20:14:50.562Z","type","T4","Web","complete",,,,,,,,,,,
"1387","clickButton","2019-03-08T20:14:58.003Z","confirm",,"Web","complete",,,,,,,,,,,
"1387","clickButton","2019-03-08T20:15:01.634Z","B5",,"Web","complete",,,,,,,,,,,
"1387","insertBoolValue","2019-03-08T20:15:04.388Z","Australian","true","Web","complete",,,,,,,,,,,
"1387","clickButton","2019-03-08T20:15:12.087Z","Button6",,"Web","complete",,,,,,,,,,,
"1387","openFile","2019-03-08T20:15:12.998Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1387","copy","2019-03-08T20:15:23.379Z",,"value319","Excel","complete",,,,,"B","87",,,,,
"1387","paste","2019-03-08T20:15:26.472Z","Special code","value319","Web","complete",,,,,,,,,,,
"1387","paste","2019-03-08T20:15:27.170Z","Country","Australia","Web","complete",,,,,,,,,,,
"1387","goToUrl","2019-03-08T20:15:30.247Z",,,"Web","complete",,,,,,,"www.webpage.com",,,,
"1387","clickButton","2019-03-08T20:15:30.247Z","Button9",,"Web","complete",,,,,,,,,,,
"1387","clickButton","2019-03-08T20:15:32.927Z","OK",,"Web","complete",,,,,,,,,,,
"1388","insertValue","2019-03-08T20:15:42.927Z","name","name2425","Web","complete",,,,,,,,,,,
"1388","insertValue","2019-03-08T20:15:58.859Z","surname","surname2425","Web","complete",,,,,,,,,,,
"1388","insertValue","2019-03-08T20:16:07.526Z","age","age18","Web","complete",,,,,,,,,,,
"1388","insertValue","2019-03-08T20:16:08.456Z","type","T4","Web","complete",,,,,,,,,,,
"1388","clickButton","2019-03-08T20:16:13.810Z","confirm",,"Web","complete",,,,,,,,,,,
"1388","clickButton","2019-03-08T20:16:15.562Z","B5",,"Web","complete",,,,,,,,,,,
"1388","insertBoolValue","2019-03-08T20:16:19.318Z","Australian","false","Web","complete",,,,,,,,,,,
"1388","clickButton","2019-03-08T20:16:20.598Z","Button6",,"Web","complete",,,,,,,,,,,
"1388","openFile","2019-03-08T20:16:23.840Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1388","copy","2019-03-08T20:16:25.441Z",,"value480","Excel","complete",,,,,"B","83",,,,,
"1388","paste","2019-03-08T20:16:27.878Z","Special code","value480","Web","complete",,,,,,,,,,,
"1388","paste","2019-03-08T20:16:30.679Z","Country","Other","Web","complete",,,,,,,,,,,
"1388","clickButton","2019-03-08T20:16:34.059Z","Button9",,"Web","complete",,,,,,,,,,,
"1388","goToUrl","2019-03-08T20:16:38.201Z",,,"Web","complete",,,,,,,"www.webpage2.com",,,,
"1388","clickButton","2019-03-08T20:16:38.201Z","OK",,"Web","complete",,,,,,,,,,,
"1389","insertValue","2019-03-08T20:16:48.201Z","name","name2382","Web","complete",,,,,,,,,,,
"1389","insertValue","2019-03-08T20:16:56.387Z","surname","surname2382","Web","complete",,,,,,,,,,,
"1389","insertValue","2019-03-08T20:17:00.538Z","age","age29","Web","complete",,,,,,,,,,,
"1389","insertValue","2019-03-08T20:17:08.947Z","type","T2","Web","complete",,,,,,,,,,,
"1389","clickButton","2019-03-08T20:17:14.708Z","confirm",,"Web","complete",,,,,,,,,,,
"1389","clickButton","2019-03-08T20:17:17.938Z","B3",,"Web","complete",,,,,,,,,,,
"1389","clickButton","2019-03-08T20:17:21.238Z","Button6",,"Web","complete",,,,,,,,,,,
"1389","openFile","2019-03-08T20:17:23.536Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1389","copy","2019-03-08T20:17:30.074Z",,"value632","Excel","complete",,,,,"A","53",,,,,
"1389","paste","2019-03-08T20:17:34.091Z","Special code","value632","Web","complete",,,,,,,,,,,
"1389","clickButton","2019-03-08T20:17:36.035Z","OK",,"Web","complete",,,,,,,,,,,
"1390","insertValue","2019-03-08T20:17:46.035Z","name","name1977","Web","complete",,,,,,,,,,,
"1390","insertValue","2019-03-08T20:17:46.035Z","surname","surname1977","Web","complete",,,,,,,,,,,
"1390","insertValue","2019-03-08T20:17:50.330Z","age","age39","Web","complete",,,,,,,,,,,
"1390","insertValue","2019-03-08T20:17:58.729Z","type","T1","Web","complete",,,,,,,,,,,
"1390","clickButton","2019-03-08T20:18:05.232Z","confirm",,"Web","complete",,,,,,,,,,,
"1390","clickButton","2019-03-08T20:18:07.812Z","B1",,"Web","complete",,,,,,,,,,,
"1390","copy","2019-03-08T20:18:11.143Z","name","name1977","Web","complete",,,,,,,,,,,
"1390","paste","2019-03-08T20:18:13.825Z","name","name1977","Excel","complete",,,,,"B","1",,,,,
"1390","copy","2019-03-08T20:18:16.076Z","surname","surname1977","Web","complete",,,,,,,,,,,
"1390","paste","2019-03-08T20:18:17.528Z","surname","surname1977","Excel","complete",,,,,"B","1",,,,,
"1390","clickButton","2019-03-08T20:18:19.841Z","add",,"Web","complete",,,,,,,,,,,
"1390","clickButton","2019-03-08T20:18:20.577Z","confirm",,"Web","complete",,,,,,,,,,,
"1390","clickButton","2019-03-08T20:18:21.978Z","OK",,"Web","complete",,,,,,,,,,,
"1391","insertValue","2019-03-08T20:18:31.978Z","name","name1817","Web","complete",,,,,,,,,,,
"1391","insertValue","2019-03-08T20:18:41.518Z","surname","surname1817","Web","complete",,,,,,,,,,,
"1391","insertValue","2019-03-08T20:18:52.544Z","age","age31","Web","complete",,,,,,,,,,,
"1391","insertValue","2019-03-08T20:19:01.343Z","type","T1","Web","complete",,,,,,,,,,,
"1391","clickButton","2019-03-08T20:19:10.286Z","confirm",,"Web","complete",,,,,,,,,,,
"1391","clickButton","2019-03-08T20:19:14.249Z","B1",,"Web","complete",,,,,,,,,,,
"1391","copy","2019-03-08T20:19:16.837Z","name","name1817","Web","complete",,,,,,,,,,,
"1391","paste","2019-03-08T20:19:20.779Z","name","name1817","Excel","complete",,,,,"B","1",,,,,
"1391","copy","2019-03-08T20:19:24.569Z","surname","surname1817","Web","complete",,,,,,,,,,,
"1391","paste","2019-03-08T20:19:25.564Z","surname","surname1817","Excel","complete",,,,,"B","1",,,,,
"1391","clickButton","2019-03-08T20:19:31.281Z","add",,"Web","complete",,,,,,,,,,,
"1391","clickButton","2019-03-08T20:19:33.096Z","confirm",,"Web","complete",,,,,,,,,,,
"1391","clickButton","2019-03-08T20:19:37.679Z","OK",,"Web","complete",,,,,,,,,,,
"1392","insertValue","2019-03-08T20:19:47.679Z","name","name546","Web","complete",,,,,,,,,,,
"1392","insertValue","2019-03-08T20:19:54.582Z","surname","surname546","Web","complete",,,,,,,,,,,
"1392","insertValue","2019-03-08T20:20:02.869Z","age","age18","Web","complete",,,,,,,,,,,
"1392","insertValue","2019-03-08T20:20:16.278Z","type","T2","Web","complete",,,,,,,,,,,
"1392","clickButton","2019-03-08T20:20:29.371Z","confirm",,"Web","complete",,,,,,,,,,,
"1392","clickButton","2019-03-08T20:20:32.149Z","B3",,"Web","complete",,,,,,,,,,,
"1392","clickButton","2019-03-08T20:20:33.812Z","Button6",,"Web","complete",,,,,,,,,,,
"1392","openFile","2019-03-08T20:20:37.711Z",,,"Excel","complete",,,"Sheet1","data.xls",,,,,,,
"1392","copy","2019-03-08T20:20:37.711Z",,"value880","Excel","complete",,,,,"A","28",,,,,
"1392","paste","2019-03-08T20:20:41.536Z","Special code","value880","Web","complete",,,,,,,,,,,
"1392","clickButton","2019-03-08T20:20:42.541Z","OK",,"Web","complete",,,,,,,,,,,
"1393","insertValue","2019-03-08T20:20:52.541Z","name","name1024","Web","complete",,,,,,,,,,,
"1393","insertValue","2019-03-08T20:21:05.663Z","surname","surname1024","Web","complete",,,,,,,,,,,
"1393","insertValue","2019-03-08T20:21:11.600Z","age","age26","Web","complete",,,,,,,,,,,
"1393","insertValue","2019-03-08T20:21:17.366Z","type","T3","Web","complete",,,,,,,,,,,
"1393","clickButton","2019-03-08T20:21:27.620Z","confirm",,"Web","complete",,,,,,,,,,,
"1393","clickButton","2019-03-08T20:21:30.407Z","B4",,"Web","complete",,,,,,,,,,,
"1393","clickButton","2019-03-08T20:21:32.947Z","Clients",,"Web","complete",,,,,,,,,,,
"1393","insertValue","2019-03-08T20:21:35.264Z","clientID","ID1024","Web","complete",,,,,,,,,,,
"1393","pressKey","2019-03-08T20:21:51.821Z",,,"Web","complete","enter",,,,,,,,,,
"1393","clickButton","2019-03-08T20:21:55.705Z","update",,"Web","complete",,"ID1024",,,,,,,,,
"1393","insertValue","2019-03-08T20:21:57.506Z","address","addA2864addB1233","Web","complete",,,,,,,,,,,
"1393","insertValue","2019-03-08T20:22:02.762Z","country","Country192","Web","complete",,,,,,,,,,,
"1393","clickButton","2019-03-08T20:22:08.447Z","UnbindFile",,"Web","complete",,,,,,,,,,,
"1393","clickButton","2019-03-08T20:22:10.191Z","OK",,"Web","complete",,,,,,,,,,,
"1393","clickButton","2019-03-08T20:22:12.759Z","Confirm",,"Web","complete",,,,,,,,,,,
"1393","clickButton","2019-03-08T20:22:15.681Z","OK",,"Web","complete",,,,,,,,,,,
"1394","insertValue","2019-03-08T20:22:25.681Z","name","name513","Web","complete",,,,,,,,,,,
"1394","insertValue","2019-03-08T20:22:32.522Z","surname","surname513","Web","complete",,,,,,,,,,,
"1394","insertValue","2019-03-08T20:22:41.623Z","age","age21","Web","complete",,,,,,,,,,,
"1394","insertValue","2019-03-08T20:22:45.023Z","type","T3","Web","complete",,,,,,,,,,,
"1394","clickButton","2019-03-08T20:22:49.377Z","confirm",,"Web","complete",,,,,,,,,,,
"1394","clickButton","2019-03-08T20:22:53.533Z","B4",,"Web","complete",,,,,,,,,,,
"1394","clickButton","2019-03-08T20:22:56.186Z","Clients",,"Web","complete",,,,,,,,,,,
"1394","insertValue","2019-03-08T20:22:59.808Z","clientID","ID513","Web","complete",,,,,,,,,,,
"1394","pressKey","2019-03-08T20:23:06.390Z",,,"Web","complete","enter",,,,,,,,,,
"1394","clickButton","2019-03-08T20:23:07.816Z","update",,"Web","complete",,"ID513",,,,,,,,,
"1394","insertValue","2019-03-08T20:23:10.056Z","address","addA1801addB3661","Web","complete",,,,,,,,,,,
"1394","insertValue","2019-03-08T20:23:21.816Z","country","Country20","Web","complete",,,,,,,,,,,
"1394","clickButton","2019-03-08T20:23:34.044Z","UnbindFile",,"Web","complete",,,,,,,,,,,
"1394","clickButton","2019-03-08T20:23:35.963Z","OK",,"Web","complete",,,,,,,,,,,
"1394","clickButton","2019-03-08T20:23:38.302Z","Confirm",,"Web","complete",,,,,,,,,,,
"1394","clickButton","2019-03-08T20:23:40.672Z","OK",,"Web","complete",,,,,,,,,,,
"1395","insertValue","2019-03-08T20:23:50.672Z","name","name290","Web","complete",,,,,,,,,,,
"1395","insertValue","2019-03-08T20:24:05.429Z","surname","surname290","Web","complete",,,,,,,,,,,
"1395","insertValue","2019-03-08T20:24:25.363Z","age","age19","Web","complete",,,,,,,,,,,
"1395","insertValue","2019-03-08T20:24:32.981Z","type","T1","Web","complete",,,,,,,,,,,
"1395","clickButton","2019-03-08T20:24:52.691Z","confirm",,"Web","complete",,,,,,,,,,,
"1395","clickButton","2019-03-08T20:24:54.894Z","B1",,"Web","complete",,,,,,,,,,,
"1395","copy","2019-03-08T20:24:57.783Z","name","name290","Web","complete",,,,,,,,,,,
"1395","paste","2019-03-08T20:25:00.875Z","name","name290","Excel","complete",,,,,"B","1",,,,,
"1395","copy","2019-03-08T20:25:04.294Z","surname","surname290","Web","complete",,,,,,,,,,,
"1395","paste","2019-03-08T20:25:07.291Z","surname","surname290","Excel","complete",,,,,"B","1",,,,,
"1395","clickButton","2019-03-08T20:25:10.281Z","add",,"Web","complete",,,,,,,,,,,
"1395","clickButton","2019-03-08T20:25:14.644Z","confirm",,"Web","complete",,,,,,,,,,,
"1395","clickButton","2019-03-08T20:25:19.517Z","OK",,"Web","complete",,,,,,,,,,,
"1396","insertValue","2019-03-08T20:25:29.517Z","name","name3248","Web","complete",,,,,,,,,,,
"1396","insertValue","2019-03-08T20:25:30.471Z","surname","surname3248","Web","complete",,,,,,,,,,,
"1396","insertValue","2019-03-08T20:25:34.117Z","age","age33","Web","complete",,,,,,,,,,,
"1396","insertValue","2019-03-08T20:25:47.678Z","type","T1","Web","complete",,,,,,,,,,,
"1396","clickButton","2019-03-08T20:25:59.261Z","confirm",,"Web","complete",,,,,,,,,,,
"1396","clickButton","2019-03-08T20:26:02.570Z","B1",,"Web","complete",,,,,,,,,,,
"1396","copy","2019-03-08T20:26:04.983Z","name","name3248","Web","complete",,,,,,,,,,,
"1396","paste","2019-03-08T20:26:08.791Z","name","name3248","Excel","complete",,,,,"B","1",,,,,
"1396","copy","2019-03-08T20:26:10.262Z","surname","surname3248","Web","complete",,,,,,,,,,,
"1396","paste","2019-03-08T20:26:13.537Z","surname","surname3248","Excel","complete",,,,,"B","1",,,,,
"1396","clickButton","2019-03-08T20:26:15.599Z","add",,"Web","complete",,,,,,,,,,,
"1396","clickButton","2019-03-08T20:26:16.182Z","confirm",,"Web","complete",,,,,,,,,,,
"1396","clickButton","2019-03-08T20:26:19.403Z","OK",,"Web","complete",,,,,,,,,,,
"1397","insertValue","2019-03-08T20:26:29.403Z","name","name666","Web","complete",,,,,,,,,,,
"1397","insertValue","2019-03-08T20:26:35.583Z","surname","surname666","Web","complete",,,,,,,,,,,
"1397","insertValue","2019-03-08T20:26:51.301Z","age","age19","Web","complete",,,,,,,,,,,
"1397","insertValue","2019-03-08T20:26:55.685Z","type","T1","Web","complete",,,,,,,,,,,
"1397","clickButton","2019-03-08T20:27:06.455Z","confirm",,"Web","complete",,,,,,,,,,,
"1397","clickButton","2019-03-08T20:27:07.560Z","B1",,"Web","complete",,,,,,,,,,,
"1397","copy","2019-03-08T20:27:10.218Z","name","name666","Web","complete",,,,,,,,,,,
"1397","paste","2019-03-08T20:27:13.628Z","name","name666","Excel","complete",,,,,"B","1",,,,,
"1397","copy","2019-03-08T20:27:16.093Z","surname","surname666","Web","complete",,,,,,,,,,,
"1397","paste","2019-03-08T20:27:19.604Z","surname","surname666","Excel","complete",,,,,"B","1",,,,,
"1397","clickButton","2019-03-08T20:27:22.628Z","add",,"Web","complete",,,,,,,,,,,
"1397","clickButton","2019-03-08T20:27:26.221Z","confirm",,"Web","complete",,,,,,,,,,,
"1397","clickButton","2019-03-08T20:27:28.962Z","OK",,"Web","complete",,,,,,,,,,,
"1398","insertValue","2019-03-08T20:27:38.962Z","name","name3636","Web","complete",,,,,,,,,,,
"1398","insertValue","2019-03-08T20:27:48.247Z","surname","surname3636","Web","complete",,,,,,,,,,,
"1398","insertValue","2019-03-08T20:28:02.016Z","age","age21","Web","complete",,,,,,,,,,,
"1398","insertValue","2019-03-08T20:28:07.452Z","type","T4","Web","complete",,,,,,,,,,,
"1398","clickButton","2019-03-08T20:28:13.638Z","confirm",,"Web","complete",,,,,,,,,,,
"1398","clickButton","2019-03-08T20:28:17.430Z","B5",,"Web","complete",,,,,,,,,,,
