"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Column","Row","Url","Sheet","FileName","Found"
"1370","clickButton","2019-03-08T09:03:05.537Z","B1",,"Web","complete",,,,,,
"1370","insertValue","2019-03-08T09:03:08.767Z",,"4928","Excel","complete","B","35",,,,
"1370","goToUrl","2019-03-08T09:03:13.350Z",,,"Web","complete",,,"www.webpage2.com",,,
"1370","copy","2019-03-08T09:03:20.636Z","value2","value4928","Web","complete",,,,,,
"1370","paste","2019-03-08T09:03:22.058Z","finalCode","vaue4928","Web","complete",,,,,,
"1370","clickButton","2019-03-08T09:03:27.161Z","Cancel",,"Web","complete",,,,,,
"1371","insertValue","2019-03-08T09:03:37.161Z","name","name456","Web","complete",,,,,,
"1371","insertValue","2019-03-08T09:03:41.445Z","surname","surname456","Web","complete",,,,,,
"1371","insertValue","2019-03-08T09:03:51.964Z","age","29","Web","complete",,,,,,
"1371","insertValue","2019-03-08T09:04:05.497Z","type","3","Web","complete",,,,,,
"1371","clickButton","2019-03-08T09:04:16.009Z","B4",,"Web","complete",,,,,,
"1371","openFile","2019-03-08T09:04:19.089Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"1371","findValue","2019-03-08T09:04:22.100Z",,"4754","Excel","complete",,,,,,"true"
"1371","copy","2019-03-08T09:04:25.403Z",,"value456","Excel","complete","B","1",,,,
"1371","paste","2019-03-08T09:04:26.981Z",,"vaue456","Excel","complete","C","2",,,,
"1371","paste","2019-03-08T09:04:29.037Z","finalCode","vaue456","Web","complete",,,,,,
"1371","clickButton","2019-03-08T09:04:32.171Z","OK",,"Web","complete",,,,,,
"1372","insertValue","2019-03-08T09:04:42.171Z","name","name1131","Web","complete",,,,,,
"1372","insertValue","2019-03-08T09:04:51.503Z","surname","surname1131","Web","complete",,,,,,
"1372","insertValue","2019-03-08T09:04:58.276Z","age","22","Web","complete",,,,,,
"1372","insertValue","2019-03-08T09:05:08.756Z","type","3","Web","complete",,,,,,
"1372","clickButton","2019-03-08T09:05:14.316Z","B4",,"Web","complete",,,,,,
"1372","openFile","2019-03-08T09:05:18.966Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"1372","findValue","2019-03-08T09:05:21.337Z",,"4039","Excel","complete",,,,,,"true"
"1372","copy","2019-03-08T09:05:23.555Z",,"value1131","Excel","complete","B","1",,,,
"1372","paste","2019-03-08T09:05:27.997Z",,"vaue1131","Excel","complete","C","2",,,,
"1372","paste","2019-03-08T09:05:31.065Z","finalCode","vaue1131","Web","complete",,,,,,
"1372","clickButton","2019-03-08T09:05:33.665Z","Cancel",,"Web","complete",,,,,,
"1373","insertValue","2019-03-08T09:05:43.665Z","name","name1078","Web","complete",,,,,,
"1373","insertValue","2019-03-08T09:05:55.634Z","surname","surname1078","Web","complete",,,,,,
"1373","insertValue","2019-03-08T09:05:59.484Z","age","18","Web","complete",,,,,,
"1373","insertValue","2019-03-08T09:06:01.047Z","type","2","Web","complete",,,,,,
"1373","clickButton","2019-03-08T09:06:12.142Z","B1",,"Web","complete",,,,,,
"1373","insertValue","2019-03-08T09:06:15.369Z",,"2652","Excel","complete","B","30",,,,
"1373","goToUrl","2019-03-08T09:06:24.426Z",,,"Web","complete",,,"www.webpage2.com",,,
"1373","copy","2019-03-08T09:06:30.901Z","value2","value2652","Web","complete",,,,,,
"1373","paste","2019-03-08T09:06:31.907Z",,"vaue2652","Excel","complete","C","2",,,,
"1373","clickButton","2019-03-08T09:06:34.592Z","OK",,"Web","complete",,,,,,
"1374","insertValue","2019-03-08T09:06:44.592Z","name","name2646","Web","complete",,,,,,
"1374","insertValue","2019-03-08T09:07:02.445Z","surname","surname2646","Web","complete",,,,,,
"1374","insertValue","2019-03-08T09:07:02.445Z","age","26","Web","complete",,,,,,
"1374","insertValue","2019-03-08T09:07:05.768Z","type","3","Web","complete",,,,,,
"1374","clickButton","2019-03-08T09:07:22.761Z","B4",,"Web","complete",,,,,,
"1374","openFile","2019-03-08T09:07:26.164Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"1374","findValue","2019-03-08T09:07:29.794Z",,"1158","Excel","complete",,,,,,"false"
"1374","copy","2019-03-08T09:07:32.060Z",,"value2646","Excel","complete","B","1",,,,
"1374","paste","2019-03-08T09:07:34.582Z",,"vaue2646","Excel","complete","C","2",,,,
"1374","paste","2019-03-08T09:07:36.034Z","finalCode","vaue2646","Web","complete",,,,,,
"1374","clickButton","2019-03-08T09:07:37.771Z","Cancel",,"Web","complete",,,,,,
"1375","insertValue","2019-03-08T09:07:47.771Z","name","name2100","Web","complete",,,,,,
"1375","insertValue","2019-03-08T09:07:51.399Z","surname","surname2100","Web","complete",,,,,,
"1375","insertValue","2019-03-08T09:07:57.176Z","age","19","Web","complete",,,,,,
"1375","insertValue","2019-03-08T09:08:03.348Z","type","3","Web","complete",,,,,,
"1375","clickButton","2019-03-08T09:08:13.873Z","B4",,"Web","complete",,,,,,
"1375","goToUrl","2019-03-08T09:08:14.699Z",,,"Web","complete",,,"www.webpage.com",,,
"1375","clickButton","2019-03-08T09:08:16.427Z","B5",,"Web","complete",,,,,,
"1375","insertValue","2019-03-08T09:08:22.728Z","valueX","valuex2100","Web","complete",,,,,,
"1375","clickButton","2019-03-08T09:08:25.892Z","Cancel",,"Web","complete",,,,,,
"1376","insertValue","2019-03-08T09:08:35.892Z","name","name2996","Web","complete",,,,,,
"1376","insertValue","2019-03-08T09:08:42.280Z","surname","surname2996","Web","complete",,,,,,
"1376","insertValue","2019-03-08T09:08:42.280Z","age","20","Web","complete",,,,,,
"1376","insertValue","2019-03-08T09:08:42.280Z","type","1","Web","complete",,,,,,
"1376","clickButton","2019-03-08T09:08:49.963Z","B1",,"Web","complete",,,,,,
"1376","insertValue","2019-03-08T09:08:54.009Z",,"4743","Excel","complete","B","20",,,,
"1376","goToUrl","2019-03-08T09:09:04.186Z",,,"Web","complete",,,"www.webpage2.com",,,
"1376","copy","2019-03-08T09:09:09.847Z","value2","value4743","Web","complete",,,,,,
"1376","paste","2019-03-08T09:09:11.924Z",,"vaue4743","Excel","complete","C","2",,,,
"1376","paste","2019-03-08T09:09:14.925Z","finalCode","vaue4743","Web","complete",,,,,,
"1376","clickButton","2019-03-08T09:09:19.409Z","Cancel",,"Web","complete",,,,,,
"1377","insertValue","2019-03-08T09:09:29.409Z","name","name1489","Web","complete",,,,,,
"1377","insertValue","2019-03-08T09:09:43.699Z","surname","surname1489","Web","complete",,,,,,
"1377","insertValue","2019-03-08T09:09:55.404Z","age","29","Web","complete",,,,,,
"1377","insertValue","2019-03-08T09:10:00.421Z","type","1","Web","complete",,,,,,
"1377","clickButton","2019-03-08T09:10:11.206Z","B1",,"Web","complete",,,,,,
"1377","insertValue","2019-03-08T09:10:13.688Z",,"4672","Excel","complete","B","17",,,,
"1377","goToUrl","2019-03-08T09:10:25.417Z",,,"Web","complete",,,"www.webpage2.com",,,
"1377","copy","2019-03-08T09:10:30.681Z","value2","value4672","Web","complete",,,,,,
"1377","paste","2019-03-08T09:10:32.932Z","finalCode","vaue4672","Web","complete",,,,,,
"1377","clickButton","2019-03-08T09:10:36.614Z","OK",,"Web","complete",,,,,,
"1378","insertValue","2019-03-08T09:10:46.614Z","name","name1121","Web","complete",,,,,,
"1378","insertValue","2019-03-08T09:10:57.345Z","surname","surname1121","Web","complete",,,,,,
"1378","insertValue","2019-03-08T09:11:12.506Z","age","26","Web","complete",,,,,,
"1378","insertValue","2019-03-08T09:11:15.923Z","type","3","Web","complete",,,,,,
"1378","clickButton","2019-03-08T09:11:16.069Z","B4",,"Web","complete",,,,,,
"1378","goToUrl","2019-03-08T09:11:19.856Z",,,"Web","complete",,,"www.webpage.com",,,
"1378","clickButton","2019-03-08T09:11:24.340Z","B5",,"Web","complete",,,,,,
"1378","insertValue","2019-03-08T09:11:40.157Z","valueX","valuex1121","Web","complete",,,,,,
"1378","clickButton","2019-03-08T09:11:42.498Z","Cancel",,"Web","complete",,,,,,
"1379","insertValue","2019-03-08T09:11:52.498Z","name","name474","Web","complete",,,,,,
"1379","insertValue","2019-03-08T09:11:52.498Z","surname","surname474","Web","complete",,,,,,
"1379","insertValue","2019-03-08T09:12:02.198Z","age","26","Web","complete",,,,,,
"1379","insertValue","2019-03-08T09:12:11.180Z","type","2","Web","complete",,,,,,
"1379","clickButton","2019-03-08T09:12:25.620Z","B1",,"Web","complete",,,,,,
"1379","insertValue","2019-03-08T09:12:30.245Z",,"4740","Excel","complete","B","8",,,,
"1379","goToUrl","2019-03-08T09:12:38.441Z",,,"Web","complete",,,"www.webpage2.com",,,
"1379","copy","2019-03-08T09:12:54.989Z","value2","value4740","Web","complete",,,,,,
"1379","paste","2019-03-08T09:12:58.577Z",,"vaue4740","Excel","complete","C","2",,,,
"1379","paste","2019-03-08T09:13:00.395Z","finalCode","vaue4740","Web","complete",,,,,,
"1379","clickButton","2019-03-08T09:13:02.957Z","Cancel",,"Web","complete",,,,,,
"1380","insertValue","2019-03-08T09:13:12.957Z","name","name2761","Web","complete",,,,,,
"1380","insertValue","2019-03-08T09:13:31.427Z","surname","surname2761","Web","complete",,,,,,
"1380","insertValue","2019-03-08T09:13:38.780Z","age","28","Web","complete",,,,,,
"1380","insertValue","2019-03-08T09:13:46.707Z","type","2","Web","complete",,,,,,
"1380","clickButton","2019-03-08T09:13:51.879Z","B1",,"Web","complete",,,,,,
"1380","insertValue","2019-03-08T09:13:54.775Z",,"3811","Excel","complete","B","21",,,,
"1380","goToUrl","2019-03-08T09:13:59.188Z",,,"Web","complete",,,"www.webpage2.com",,,
"1380","copy","2019-03-08T09:14:10.993Z","value2","value3811","Web","complete",,,,,,
"1380","paste","2019-03-08T09:14:13.710Z",,"vaue3811","Excel","complete","C","2",,,,
"1380","paste","2019-03-08T09:14:16.667Z","finalCode","vaue3811","Web","complete",,,,,,
"1380","clickButton","2019-03-08T09:14:19.307Z","OK",,"Web","complete",,,,,,
"1381","insertValue","2019-03-08T09:14:29.307Z","name","name1028","Web","complete",,,,,,
"1381","insertValue","2019-03-08T09:14:35.465Z","surname","surname1028","Web","complete",,,,,,
"1381","insertValue","2019-03-08T09:14:43.941Z","age","21","Web","complete",,,,,,
"1381","insertValue","2019-03-08T09:14:55.010Z","type","1","Web","complete",,,,,,
"1381","clickButton","2019-03-08T09:15:03.778Z","B1",,"Web","complete",,,,,,
"1381","insertValue","2019-03-08T09:15:06.313Z",,"4682","Excel","complete","B","40",,,,
"1381","goToUrl","2019-03-08T09:15:13.644Z",,,"Web","complete",,,"www.webpage2.com",,,
"1381","copy","2019-03-08T09:15:30.481Z","value2","value4682","Web","complete",,,,,,
"1381","paste","2019-03-08T09:15:33.288Z",,"vaue4682","Excel","complete","C","2",,,,
"1381","clickButton","2019-03-08T09:15:35.256Z","Cancel",,"Web","complete",,,,,,
"1382","insertValue","2019-03-08T09:15:45.256Z","name","name302","Web","complete",,,,,,
"1382","insertValue","2019-03-08T09:15:48.593Z","surname","surname302","Web","complete",,,,,,
"1382","insertValue","2019-03-08T09:15:54.302Z","age","27","Web","complete",,,,,,
"1382","insertValue","2019-03-08T09:16:07.108Z","type","1","Web","complete",,,,,,
"1382","clickButton","2019-03-08T09:16:23.696Z","B1",,"Web","complete",,,,,,
"1382","insertValue","2019-03-08T09:16:25.003Z",,"2033","Excel","complete","B","11",,,,
"1382","goToUrl","2019-03-08T09:16:29.150Z",,,"Web","complete",,,"www.webpage2.com",,,
"1382","copy","2019-03-08T09:16:39.212Z","value2","value2033","Web","complete",,,,,,
"1382","paste","2019-03-08T09:16:42.809Z",,"vaue2033","Excel","complete","C","2",,,,
"1382","clickButton","2019-03-08T09:16:45.946Z","Cancel",,"Web","complete",,,,,,
"1383","insertValue","2019-03-08T09:16:55.946Z","name","name292","Web","complete",,,,,,
"1383","insertValue","2019-03-08T09:17:00.377Z","surname","surname292","Web","complete",,,,,,
"1383","insertValue","2019-03-08T09:17:05.448Z","age","21","Web","complete",,,,,,
"1383","insertValue","2019-03-08T09:17:14.982Z","type","4","Web","complete",,,,,,
"1383","clickButton","2019-03-08T09:17:20.984Z","B4",,"Web","complete",,,,,,
"1383","openFile","2019-03-08T09:17:24.815Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"1383","findValue","2019-03-08T09:17:28.771Z",,"3221","Excel","complete",,,,,,"false"
"1383","copy","2019-03-08T09:17:32.069Z",,"value292","Excel","complete","B","1",,,,
"1383","paste","2019-03-08T09:17:36.387Z",,"vaue292","Excel","complete","C","2",,,,
"1383","paste","2019-03-08T09:17:40.733Z","finalCode","vaue292","Web","complete",,,,,,
"1383","clickButton","2019-03-08T09:17:44.339Z","Cancel",,"Web","complete",,,,,,
"1384","insertValue","2019-03-08T09:17:54.339Z","name","name103","Web","complete",,,,,,
"1384","insertValue","2019-03-08T09:17:57.749Z","surname","surname103","Web","complete",,,,,,
"1384","insertValue","2019-03-08T09:18:03.903Z","age","26","Web","complete",,,,,,
"1384","insertValue","2019-03-08T09:18:07.645Z","type","4","Web","complete",,,,,,
"1384","clickButton","2019-03-08T09:18:23.454Z","B4",,"Web","complete",,,,,,
"1384","openFile","2019-03-08T09:18:24.381Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"1384","findValue","2019-03-08T09:18:26.952Z",,"3461","Excel","complete",,,,,,"true"
"1384","copy","2019-03-08T09:18:31.663Z",,"value103","Excel","complete","B","1",,,,
"1384","paste","2019-03-08T09:18:33.290Z","finalCode","vaue103","Web","complete",,,,,,
"1384","clickButton","2019-03-08T09:18:35.734Z","Cancel",,"Web","complete",,,,,,
"1385","insertValue","2019-03-08T09:18:45.734Z","name","name1759","Web","complete",,,,,,
"1385","insertValue","2019-03-08T09:18:55.124Z","surname","surname1759","Web","complete",,,,,,
"1385","insertValue","2019-03-08T09:19:03.479Z","age","36","Web","complete",,,,,,
"1385","insertValue","2019-03-08T09:19:10.547Z","type","3","Web","complete",,,,,,
"1385","clickButton","2019-03-08T09:19:20.350Z","B4",,"Web","complete",,,,,,
"1385","openFile","2019-03-08T09:19:24.090Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"1385","findValue","2019-03-08T09:19:28.958Z",,"2731","Excel","complete",,,,,,"true"
"1385","copy","2019-03-08T09:19:29.649Z",,"value1759","Excel","complete","B","1",,,,
"1385","paste","2019-03-08T09:19:32.578Z",,"vaue1759","Excel","complete","C","2",,,,
"1385","paste","2019-03-08T09:19:32.578Z","finalCode","vaue1759","Web","complete",,,,,,
"1385","clickButton","2019-03-08T09:19:35.712Z","Cancel",,"Web","complete",,,,,,
"1386","insertValue","2019-03-08T09:19:45.712Z","name","name2132","Web","complete",,,,,,
"1386","insertValue","2019-03-08T09:19:57.331Z","surname","surname2132","Web","complete",,,,,,
"1386","insertValue","2019-03-08T09:20:07.725Z","age","27","Web","complete",,,,,,
"1386","insertValue","2019-03-08T09:20:10.267Z","type","4","Web","complete",,,,,,
"1386","clickButton","2019-03-08T09:20:21.051Z","B4",,"Web","complete",,,,,,
"1386","goToUrl","2019-03-08T09:20:24.133Z",,,"Web","complete",,,"www.webpage.com",,,
"1386","clickButton","2019-03-08T09:20:28.069Z","B5",,"Web","complete",,,,,,
"1386","insertValue","2019-03-08T09:20:38.924Z","valueX","valuex2132","Web","complete",,,,,,
"1386","clickButton","2019-03-08T09:20:42.906Z","OK",,"Web","complete",,,,,,
"1387","insertValue","2019-03-08T09:20:52.906Z","name","name423","Web","complete",,,,,,
"1387","insertValue","2019-03-08T09:20:54.316Z","surname","surname423","Web","complete",,,,,,
"1387","insertValue","2019-03-08T09:21:05.298Z","age","20","Web","complete",,,,,,
"1387","insertValue","2019-03-08T09:21:14.328Z","type","3","Web","complete",,,,,,
"1387","clickButton","2019-03-08T09:21:18.505Z","B4",,"Web","complete",,,,,,
"1387","openFile","2019-03-08T09:21:22.731Z",,,"Excel","complete",,,,"Sheet1","data123.xls",
"1387","findValue","2019-03-08T09:21:26.350Z",,"4387","Excel","complete",,,,,,"true"
"1387","copy","2019-03-08T09:21:28.417Z",,"value423","Excel","complete","B","1",,,,
"1387","paste","2019-03-08T09:21:31.981Z",,"vaue423","Excel","complete","C","2",,,,
"1387","clickButton","2019-03-08T09:21:34.529Z","OK",,"Web","complete",,,,,,
"1388","insertValue","2019-03-08T09:21:44.529Z","name","name1183","Web","complete",,,,,,
"1388","insertValue","2019-03-08T09:21:53.445Z","surname","surname1183","Web","complete",,,,,,
"1388","insertValue","2019-03-08T09:22:02.867Z","age","25","Web","complete",,,,,,
"1388","insertValue","2019-03-08T09:22:14.873Z","type","1","Web","complete",,,,,,
"1388","clickButton","2019-03-08T09:22:25.844Z","B1",,"Web","complete",,,,,,
"1388","insertValue","2019-03-08T09:22:30.842Z",,"1044","Excel","complete","B","19",,,,
"1388","goToUrl","2019-03-08T09:22:50.878Z",,,"Web","complete",,,"www.webpage2.com",,,
"1388","copy","2019-03-08T09:22:58.634Z","value2","value1044","Web","complete",,,,,,
"1388","paste","2019-03-08T09:23:01.887Z",,"vaue1044","Excel","complete","C","2",,,,
"1388","paste","2019-03-08T09:23:05.977Z","finalCode","vaue1044","Web","complete",,,,,,
"1388","clickButton","2019-03-08T09:23:10.327Z","OK",,"Web","complete",,,,,,
"1389","insertValue","2019-03-08T09:23:20.327Z","name","name2906","Web","complete",,,,,,
"1389","insertValue","2019-03-08T09:23:30.452Z","surname","surname2906","Web","complete",,,,,,
"1389","insertValue","2019-03-08T09:23:40.230Z","age","23","Web","complete",,,,,,
"1389","insertValue","2019-03-08T09:23:45.356Z","type","1","Web","complete",,,,,,
"1389","clickButton","2019-03-08T09:24:00.137Z","B1",,"Web","complete",,,,,,
"1389","insertValue","2019-03-08T09:24:01.455Z",,"3734","Excel","complete","B","32",,,,
"1389","goToUrl","2019-03-08T09:24:06.899Z",,,"Web","complete",,,"www.webpage2.com",,,
"1389","copy","2019-03-08T09:24:13.995Z","value2","value3734","Web","complete",,,,,,
"1389","paste","2019-03-08T09:24:17.888Z",,"vaue3734","Excel","complete","C","2",,,,
"1389","clickButton","2019-03-08T09:24:20.880Z","OK",,"Web","complete",,,,,,
"1390","insertValue","2019-03-08T09:24:30.880Z","name","name1582","Web","complete",,,,,,
"1390","insertValue","2019-03-08T09:24:37.899Z","surname","surname1582","Web","complete",,,,,,
"1390","insertValue","2019-03-08T09:24:47.622Z","age","19","Web","complete",,,,,,
"1390","insertValue","2019-03-08T09:24:50.272Z","type","4","Web","complete",,,,,,
"1390","clickButton","2019-03-08T09:25:00.577Z","B4",,"Web","complete",,,,,,
"1390","goToUrl","2019-03-08T09:25:03.886Z",,,"Web","complete",,,"www.webpage.com",,,
"1390","clickButton","2019-03-08T09:25:06.098Z","B5",,"Web","complete",,,,,,
"1390","insertValue","2019-03-08T09:25:06.098Z","valueX","valuex1582","Web","complete",,,,,,
"1390","clickButton","2019-03-08T09:25:09.525Z","Cancel",,"Web","complete",,,,,,
"1391","insertValue","2019-03-08T09:25:19.525Z","name","name60","Web","complete",,,,,,
"1391","insertValue","2019-03-08T09:25:31.008Z","surname","surname60","Web","complete",,,,,,
"1391","insertValue","2019-03-08T09:25:31.008Z","age","18","Web","complete",,,,,,
"1391","insertValue","2019-03-08T09:25:31.138Z","type","1","Web","complete",,,,,,
"1391","clickButton","2019-03-08T09:25:41.732Z","B1",,"Web","complete",,,,,,
"1391","insertValue","2019-03-08T09:25:44.867Z",,"3543","Excel","complete","B","28",,,,
"1391","goToUrl","2019-03-08T09:25:53.694Z",,,"Web","complete",,,"www.webpage2.com",,,
"1391","copy","2019-03-08T09:26:01.334Z","value2","value3543","Web","complete",,,,,,
