"caseID","eventType","timeStamp","Label","Value","source","lifecycle:transition","Sheet","FileName","Url","Column","Row"
"828","waitResponse","2019-02-22T01:49:01.304Z",,,"Web","complete",,,"www.webpage.com/wrong",,
"828","copy","2019-02-22T01:49:06.231Z","userID","ID1023","Web","complete",,,,,
"828","paste","2019-02-22T01:49:10.248Z","newID","ID1023","Web","complete",,,,,
"828","clickButton","2019-02-22T01:49:14.412Z","B3",,"Web","complete",,,,,
"828","paste","2019-02-22T01:49:18.498Z",,"ID1023","Excel","complete",,,,"A","12"
"828","copy","2019-02-22T01:49:21.810Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"828","paste","2019-02-22T01:49:26.021Z","Area","Melbourne 123","Web","complete",,,,,
"828","clickButton","2019-02-22T01:49:29.997Z","OK",,"Web","complete",,,,,
"829","insertValue","2019-02-22T01:49:39.997Z","userID","ID1295","Web","complete",,,,,
"829","openFile","2019-02-22T01:49:49.004Z",,,"Excel","complete","Sheet1","data.xls",,,
"829","goToUrl","2019-02-22T01:49:53.372Z",,,"Web","complete",,,"www.webpage.com",,
"829","insertValue","2019-02-22T01:50:09.117Z","username","Frank01","Web","complete",,,,,
"829","insertValue","2019-02-22T01:50:17.109Z","password","LittleFrank123","Web","complete",,,,,
"829","clickButton","2019-02-22T01:50:33.258Z","confirm",,"Web","complete",,,,,
"829","waitResponse","2019-02-22T01:50:38.559Z",,,"Web","complete",,,"www.webpage.com/wrong",,
"829","copy","2019-02-22T01:50:43.725Z","userID","ID1295","Web","complete",,,,,
"829","paste","2019-02-22T01:50:46.971Z","newID","ID1295","Web","complete",,,,,
"829","clickButton","2019-02-22T01:50:50.300Z","B3",,"Web","complete",,,,,
"829","paste","2019-02-22T01:50:53.200Z",,"ID1295","Excel","complete",,,,"A","62"
"829","copy","2019-02-22T01:50:56.928Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"829","paste","2019-02-22T01:51:00.706Z","Area","Melbourne 123","Web","complete",,,,,
"829","clickButton","2019-02-22T01:51:04.716Z","OK",,"Web","complete",,,,,
"830","insertValue","2019-02-22T01:51:14.716Z","userID","ID1886","Web","complete",,,,,
"830","openFile","2019-02-22T01:51:20.049Z",,,"Excel","complete","Sheet1","data.xls",,,
"830","goToUrl","2019-02-22T01:51:28.633Z",,,"Web","complete",,,"www.webpage.com",,
"830","insertValue","2019-02-22T01:51:36.649Z","username","Frank01","Web","complete",,,,,
"830","insertValue","2019-02-22T01:51:43.165Z","password","LittleFrank123","Web","complete",,,,,
"830","clickButton","2019-02-22T01:51:49.971Z","confirm",,"Web","complete",,,,,
"830","waitResponse","2019-02-22T01:51:52.187Z",,,"Web","complete",,,"www.webpage.com/ok",,
"830","clickButton","2019-02-22T01:52:01.163Z","Button1",,"Web","complete",,,,,
"830","clickButton","2019-02-22T01:52:04.062Z","B2",,"Web","complete",,,,,
"830","insertValue","2019-02-22T01:52:06.489Z","Constant","182381","Web","complete",,,,,
"830","copy","2019-02-22T01:52:09.395Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"830","paste","2019-02-22T01:52:12.813Z","Special code","Au 58124829 XT","Web","complete",,,,,
"830","copy","2019-02-22T01:52:16.654Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"830","paste","2019-02-22T01:52:18.530Z","Area","Melbourne 123","Web","complete",,,,,
"830","clickButton","2019-02-22T01:52:20.578Z","OK",,"Web","complete",,,,,
"831","insertValue","2019-02-22T01:52:30.578Z","userID","ID574","Web","complete",,,,,
"831","openFile","2019-02-22T01:52:42.143Z",,,"Excel","complete","Sheet1","data.xls",,,
"831","goToUrl","2019-02-22T01:52:53.737Z",,,"Web","complete",,,"www.webpage.com",,
"831","insertValue","2019-02-22T01:52:53.737Z","username","Frank01","Web","complete",,,,,
"831","insertValue","2019-02-22T01:52:59.829Z","password","LittleFrank123","Web","complete",,,,,
"831","clickButton","2019-02-22T01:53:16.755Z","confirm",,"Web","complete",,,,,
"831","waitResponse","2019-02-22T01:53:18.212Z",,,"Web","complete",,,"www.webpage.com/ok",,
"831","clickButton","2019-02-22T01:53:22.492Z","Button1",,"Web","complete",,,,,
"831","clickButton","2019-02-22T01:53:23.386Z","B2",,"Web","complete",,,,,
"831","insertValue","2019-02-22T01:53:24.062Z","Constant","182381","Web","complete",,,,,
"831","copy","2019-02-22T01:53:27.915Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"831","paste","2019-02-22T01:53:29.699Z","Special code","Au 58124829 XT","Web","complete",,,,,
"831","copy","2019-02-22T01:53:34.670Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"831","paste","2019-02-22T01:53:37.711Z","Area","Melbourne 123","Web","complete",,,,,
"831","clickButton","2019-02-22T01:53:41.558Z","OK",,"Web","complete",,,,,
"832","insertValue","2019-02-22T01:53:51.558Z","userID","ID1831","Web","complete",,,,,
"832","openFile","2019-02-22T01:53:57.754Z",,,"Excel","complete","Sheet1","data.xls",,,
"832","goToUrl","2019-02-22T01:54:07.928Z",,,"Web","complete",,,"www.webpage.com",,
"832","insertValue","2019-02-22T01:54:17.323Z","username","Frank01","Web","complete",,,,,
"832","insertValue","2019-02-22T01:54:27.750Z","password","LittleFrank123","Web","complete",,,,,
"832","clickButton","2019-02-22T01:54:39.116Z","confirm",,"Web","complete",,,,,
"832","waitResponse","2019-02-22T01:54:42.205Z",,,"Web","complete",,,"www.webpage.com/wrong",,
"832","copy","2019-02-22T01:54:53.663Z","userID","ID1831","Web","complete",,,,,
"832","paste","2019-02-22T01:54:57.804Z","newID","ID1831","Web","complete",,,,,
"832","clickButton","2019-02-22T01:55:00.111Z","B3",,"Web","complete",,,,,
"832","paste","2019-02-22T01:55:02.871Z",,"ID1831","Excel","complete",,,,"A","62"
"832","copy","2019-02-22T01:55:06.329Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"832","paste","2019-02-22T01:55:08.965Z","Area","Melbourne 123","Web","complete",,,,,
"832","clickButton","2019-02-22T01:55:11.747Z","OK",,"Web","complete",,,,,
"833","insertValue","2019-02-22T01:55:21.747Z","userID","ID1463","Web","complete",,,,,
"833","openFile","2019-02-22T01:55:29.379Z",,,"Excel","complete","Sheet1","data.xls",,,
"833","goToUrl","2019-02-22T01:55:29.379Z",,,"Web","complete",,,"www.webpage.com",,
"833","insertValue","2019-02-22T01:55:34.970Z","username","Frank01","Web","complete",,,,,
"833","insertValue","2019-02-22T01:55:45.961Z","password","LittleFrank123","Web","complete",,,,,
"833","clickButton","2019-02-22T01:56:03.696Z","confirm",,"Web","complete",,,,,
"833","waitResponse","2019-02-22T01:56:07.745Z",,,"Web","complete",,,"www.webpage.com/ok",,
"833","clickButton","2019-02-22T01:56:22.315Z","Button1",,"Web","complete",,,,,
"833","clickButton","2019-02-22T01:56:26.721Z","B2",,"Web","complete",,,,,
"833","insertValue","2019-02-22T01:56:29.897Z","Constant","182381","Web","complete",,,,,
"833","copy","2019-02-22T01:56:34.558Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"833","paste","2019-02-22T01:56:37.136Z","Special code","Au 58124829 XT","Web","complete",,,,,
"833","copy","2019-02-22T01:56:41.468Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"833","paste","2019-02-22T01:56:43.214Z","Area","Melbourne 123","Web","complete",,,,,
"833","clickButton","2019-02-22T01:56:46.777Z","OK",,"Web","complete",,,,,
"834","insertValue","2019-02-22T01:56:56.777Z","userID","ID437","Web","complete",,,,,
"834","openFile","2019-02-22T01:57:02.908Z",,,"Excel","complete","Sheet1","data.xls",,,
"834","goToUrl","2019-02-22T01:57:08.110Z",,,"Web","complete",,,"www.webpage.com",,
"834","insertValue","2019-02-22T01:57:24.256Z","username","Frank01","Web","complete",,,,,
"834","insertValue","2019-02-22T01:57:38.906Z","password","LittleFrank123","Web","complete",,,,,
"834","clickButton","2019-02-22T01:57:46.514Z","confirm",,"Web","complete",,,,,
"834","waitResponse","2019-02-22T01:57:47.997Z",,,"Web","complete",,,"www.webpage.com/ok",,
"834","clickButton","2019-02-22T01:57:57.110Z","Button1",,"Web","complete",,,,,
"834","clickButton","2019-02-22T01:58:00.960Z","B2",,"Web","complete",,,,,
"834","insertValue","2019-02-22T01:58:04.204Z","Constant","182381","Web","complete",,,,,
"834","copy","2019-02-22T01:58:04.607Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"834","paste","2019-02-22T01:58:06.742Z","Special code","Au 58124829 XT","Web","complete",,,,,
"834","copy","2019-02-22T01:58:11.506Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"834","paste","2019-02-22T01:58:14.009Z","Area","Melbourne 123","Web","complete",,,,,
"834","clickButton","2019-02-22T01:58:17.608Z","OK",,"Web","complete",,,,,
"835","insertValue","2019-02-22T01:58:27.608Z","userID","ID792","Web","complete",,,,,
"835","openFile","2019-02-22T01:58:37.508Z",,,"Excel","complete","Sheet1","data.xls",,,
"835","goToUrl","2019-02-22T01:58:42.492Z",,,"Web","complete",,,"www.webpage.com",,
"835","insertValue","2019-02-22T01:58:58.014Z","username","Frank01","Web","complete",,,,,
"835","insertValue","2019-02-22T01:59:04.244Z","password","LittleFrank123","Web","complete",,,,,
"835","clickButton","2019-02-22T01:59:08.141Z","confirm",,"Web","complete",,,,,
"835","waitResponse","2019-02-22T01:59:10.303Z",,,"Web","complete",,,"www.webpage.com/ok",,
"835","clickButton","2019-02-22T01:59:13.613Z","Button1",,"Web","complete",,,,,
"835","clickButton","2019-02-22T01:59:14.750Z","B2",,"Web","complete",,,,,
"835","insertValue","2019-02-22T01:59:17.316Z","Constant","182381","Web","complete",,,,,
"835","copy","2019-02-22T01:59:20.732Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"835","paste","2019-02-22T01:59:24.928Z","Special code","Au 58124829 XT","Web","complete",,,,,
"835","copy","2019-02-22T01:59:26.076Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"835","paste","2019-02-22T01:59:28.975Z","Area","Melbourne 123","Web","complete",,,,,
"835","clickButton","2019-02-22T01:59:29.970Z","OK",,"Web","complete",,,,,
"836","insertValue","2019-02-22T01:59:39.970Z","userID","ID276","Web","complete",,,,,
"836","openFile","2019-02-22T01:59:45.660Z",,,"Excel","complete","Sheet1","data.xls",,,
"836","goToUrl","2019-02-22T01:59:58.665Z",,,"Web","complete",,,"www.webpage.com",,
"836","insertValue","2019-02-22T02:00:07.476Z","username","Frank01","Web","complete",,,,,
"836","insertValue","2019-02-22T02:00:18.835Z","password","LittleFrank123","Web","complete",,,,,
"836","clickButton","2019-02-22T02:00:18.835Z","confirm",,"Web","complete",,,,,
"836","waitResponse","2019-02-22T02:00:20.623Z",,,"Web","complete",,,"www.webpage.com/ok",,
"836","clickButton","2019-02-22T02:00:27.724Z","Button1",,"Web","complete",,,,,
"836","clickButton","2019-02-22T02:00:31.328Z","B2",,"Web","complete",,,,,
"836","insertValue","2019-02-22T02:00:35.434Z","Constant","182381","Web","complete",,,,,
"836","copy","2019-02-22T02:00:38.052Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"836","paste","2019-02-22T02:00:40.639Z","Special code","Au 58124829 XT","Web","complete",,,,,
"836","copy","2019-02-22T02:00:44.162Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"836","paste","2019-02-22T02:00:48.244Z","Area","Melbourne 123","Web","complete",,,,,
"836","clickButton","2019-02-22T02:00:49.577Z","OK",,"Web","complete",,,,,
"837","insertValue","2019-02-22T02:00:59.577Z","userID","ID575","Web","complete",,,,,
"837","openFile","2019-02-22T02:01:06.161Z",,,"Excel","complete","Sheet1","data.xls",,,
"837","goToUrl","2019-02-22T02:01:12.472Z",,,"Web","complete",,,"www.webpage.com",,
"837","insertValue","2019-02-22T02:01:19.962Z","username","Frank01","Web","complete",,,,,
"837","insertValue","2019-02-22T02:01:27.818Z","password","LittleFrank123","Web","complete",,,,,
"837","clickButton","2019-02-22T02:01:38.528Z","confirm",,"Web","complete",,,,,
"837","waitResponse","2019-02-22T02:01:42.501Z",,,"Web","complete",,,"www.webpage.com/ok",,
"837","clickButton","2019-02-22T02:01:49.697Z","Button1",,"Web","complete",,,,,
"837","clickButton","2019-02-22T02:01:52.808Z","B2",,"Web","complete",,,,,
"837","insertValue","2019-02-22T02:01:54.011Z","Constant","182381","Web","complete",,,,,
"837","copy","2019-02-22T02:01:58.483Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"837","paste","2019-02-22T02:02:02.701Z","Special code","Au 58124829 XT","Web","complete",,,,,
"837","copy","2019-02-22T02:02:04.953Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"837","paste","2019-02-22T02:02:09.168Z","Area","Melbourne 123","Web","complete",,,,,
"837","clickButton","2019-02-22T02:02:10.582Z","OK",,"Web","complete",,,,,
"838","insertValue","2019-02-22T02:02:20.582Z","userID","ID872","Web","complete",,,,,
"838","openFile","2019-02-22T02:02:38.228Z",,,"Excel","complete","Sheet1","data.xls",,,
"838","goToUrl","2019-02-22T02:02:50.398Z",,,"Web","complete",,,"www.webpage.com",,
"838","insertValue","2019-02-22T02:03:04.929Z","username","Frank01","Web","complete",,,,,
"838","insertValue","2019-02-22T02:03:11.703Z","password","LittleFrank123","Web","complete",,,,,
"838","clickButton","2019-02-22T02:03:27.187Z","confirm",,"Web","complete",,,,,
"838","waitResponse","2019-02-22T02:03:30.247Z",,,"Web","complete",,,"www.webpage.com/ok",,
"838","clickButton","2019-02-22T02:03:36.293Z","Button1",,"Web","complete",,,,,
"838","clickButton","2019-02-22T02:03:40.145Z","B2",,"Web","complete",,,,,
"838","insertValue","2019-02-22T02:03:42.630Z","Constant","182381","Web","complete",,,,,
"838","copy","2019-02-22T02:03:43.969Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"838","paste","2019-02-22T02:03:45.146Z","Special code","Au 58124829 XT","Web","complete",,,,,
"838","copy","2019-02-22T02:03:48.244Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"838","paste","2019-02-22T02:03:50.446Z","Area","Melbourne 123","Web","complete",,,,,
"838","clickButton","2019-02-22T02:03:51.011Z","OK",,"Web","complete",,,,,
"839","insertValue","2019-02-22T02:04:01.011Z","userID","ID679","Web","complete",,,,,
"839","openFile","2019-02-22T02:04:10.086Z",,,"Excel","complete","Sheet1","data.xls",,,
"839","goToUrl","2019-02-22T02:04:25.196Z",,,"Web","complete",,,"www.webpage.com",,
"839","insertValue","2019-02-22T02:04:38.117Z","username","Frank01","Web","complete",,,,,
"839","insertValue","2019-02-22T02:04:47.859Z","password","LittleFrank123","Web","complete",,,,,
"839","clickButton","2019-02-22T02:05:10.041Z","confirm",,"Web","complete",,,,,
"839","waitResponse","2019-02-22T02:05:12.898Z",,,"Web","complete",,,"www.webpage.com/ok",,
"839","clickButton","2019-02-22T02:05:24.426Z","Button1",,"Web","complete",,,,,
"839","clickButton","2019-02-22T02:05:26.449Z","B2",,"Web","complete",,,,,
"839","insertValue","2019-02-22T02:05:28.879Z","Constant","182381","Web","complete",,,,,
"839","copy","2019-02-22T02:05:30.405Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"839","paste","2019-02-22T02:05:32.830Z","Special code","Au 58124829 XT","Web","complete",,,,,
"839","copy","2019-02-22T02:05:37.249Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"839","paste","2019-02-22T02:05:38.737Z","Area","Melbourne 123","Web","complete",,,,,
"839","clickButton","2019-02-22T02:05:39.560Z","OK",,"Web","complete",,,,,
"840","insertValue","2019-02-22T02:05:49.560Z","userID","ID429","Web","complete",,,,,
"840","openFile","2019-02-22T02:06:01.180Z",,,"Excel","complete","Sheet1","data.xls",,,
"840","goToUrl","2019-02-22T02:06:12.129Z",,,"Web","complete",,,"www.webpage.com",,
"840","insertValue","2019-02-22T02:06:25.987Z","username","Frank01","Web","complete",,,,,
"840","insertValue","2019-02-22T02:06:34.125Z","password","LittleFrank123","Web","complete",,,,,
"840","clickButton","2019-02-22T02:06:38.170Z","confirm",,"Web","complete",,,,,
"840","waitResponse","2019-02-22T02:06:41.487Z",,,"Web","complete",,,"www.webpage.com/ok",,
"840","clickButton","2019-02-22T02:06:56.099Z","Button1",,"Web","complete",,,,,
"840","clickButton","2019-02-22T02:06:58.335Z","B2",,"Web","complete",,,,,
"840","insertValue","2019-02-22T02:07:01.968Z","Constant","182381","Web","complete",,,,,
"840","copy","2019-02-22T02:07:06.905Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"840","paste","2019-02-22T02:07:08.698Z","Special code","Au 58124829 XT","Web","complete",,,,,
"840","copy","2019-02-22T02:07:13.067Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"840","paste","2019-02-22T02:07:17.084Z","Area","Melbourne 123","Web","complete",,,,,
"840","clickButton","2019-02-22T02:07:19.932Z","OK",,"Web","complete",,,,,
"841","insertValue","2019-02-22T02:07:29.932Z","userID","ID910","Web","complete",,,,,
"841","openFile","2019-02-22T02:07:34.174Z",,,"Excel","complete","Sheet1","data.xls",,,
"841","goToUrl","2019-02-22T02:07:41.736Z",,,"Web","complete",,,"www.webpage.com",,
"841","insertValue","2019-02-22T02:07:46.854Z","username","Frank01","Web","complete",,,,,
"841","insertValue","2019-02-22T02:07:48.743Z","password","LittleFrank123","Web","complete",,,,,
"841","clickButton","2019-02-22T02:07:59.863Z","confirm",,"Web","complete",,,,,
"841","waitResponse","2019-02-22T02:08:04.008Z",,,"Web","complete",,,"www.webpage.com/ok",,
"841","clickButton","2019-02-22T02:08:16.445Z","Button1",,"Web","complete",,,,,
"841","clickButton","2019-02-22T02:08:19.821Z","B2",,"Web","complete",,,,,
"841","insertValue","2019-02-22T02:08:21.543Z","Constant","182381","Web","complete",,,,,
"841","copy","2019-02-22T02:08:23.718Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"841","paste","2019-02-22T02:08:25.721Z","Special code","Au 58124829 XT","Web","complete",,,,,
"841","copy","2019-02-22T02:08:29.508Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"841","paste","2019-02-22T02:08:33.641Z","Area","Melbourne 123","Web","complete",,,,,
"841","clickButton","2019-02-22T02:08:38.406Z","OK",,"Web","complete",,,,,
"842","insertValue","2019-02-22T02:08:48.406Z","userID","ID915","Web","complete",,,,,
"842","openFile","2019-02-22T02:08:53.772Z",,,"Excel","complete","Sheet1","data.xls",,,
"842","goToUrl","2019-02-22T02:08:58.634Z",,,"Web","complete",,,"www.webpage.com",,
"842","insertValue","2019-02-22T02:08:59.975Z","username","Frank01","Web","complete",,,,,
"842","insertValue","2019-02-22T02:09:11.706Z","password","LittleFrank123","Web","complete",,,,,
"842","clickButton","2019-02-22T02:09:22.701Z","confirm",,"Web","complete",,,,,
"842","waitResponse","2019-02-22T02:09:26.167Z",,,"Web","complete",,,"www.webpage.com/ok",,
"842","clickButton","2019-02-22T02:09:33.589Z","Button1",,"Web","complete",,,,,
"842","clickButton","2019-02-22T02:09:36.188Z","B2",,"Web","complete",,,,,
"842","insertValue","2019-02-22T02:09:36.987Z","Constant","182381","Web","complete",,,,,
"842","copy","2019-02-22T02:09:38.948Z",,"Au 58124829 XT","Excel","complete",,,,"B","1"
"842","paste","2019-02-22T02:09:41.922Z","Special code","Au 58124829 XT","Web","complete",,,,,
"842","copy","2019-02-22T02:09:46.882Z",,"Melbourne 123","Excel","complete",,,,"B","2"
"842","paste","2019-02-22T02:09:50.886Z","Area","Melbourne 123","Web","complete",,,,,
"842","clickButton","2019-02-22T02:09:54.550Z","OK",,"Web","complete",,,,,
"843","insertValue","2019-02-22T02:10:04.550Z","userID","ID1221","Web","complete",,,,,
