"caseID","eventType","timeStamp","Label","source","lifecycle:transition","Value","Key","ref","FilePath","FileExtension","NameFile","Column","Row"
"791","clickButton","2019-03-06T01:08:09.779Z","ConfirmWithFile","Web","complete",,,,,,,,
"792","clickButton","2019-03-06T01:08:22.589Z","Clients","Web","complete",,,,,,,,
"792","insertValue","2019-03-06T01:08:25.728Z","clientID","Web","complete","ID1766",,,,,,,
"792","pressKey","2019-03-06T01:08:33.902Z",,"Web","complete",,"enter",,,,,,
"792","clickButton","2019-03-06T01:08:36.356Z","update","Web","complete",,,"ID1766",,,,,
"792","insertValue","2019-03-06T01:08:39.077Z","address","Web","complete","addA230addB1025",,,,,,,
"792","insertValue","2019-03-06T01:08:49.594Z","country","Web","complete","Country134",,,,,,,
"792","clickButton","2019-03-06T01:08:58.601Z","UnbindFile","Web","complete",,,,,,,,
"792","clickButton","2019-03-06T01:09:01.930Z","OK","Web","complete",,,,,,,,
"792","clickButton","2019-03-06T01:09:02.497Z","Confirm","Web","complete",,,,,,,,
"793","clickButton","2019-03-06T01:09:15.707Z","Clients","Web","complete",,,,,,,,
"793","insertValue","2019-03-06T01:09:17.891Z","clientID","Web","complete","ID1182",,,,,,,
"793","pressKey","2019-03-06T01:09:35.271Z",,"Web","complete",,"enter",,,,,,
"793","clickButton","2019-03-06T01:09:37.634Z","update","Web","complete",,,"ID1182",,,,,
"793","insertValue","2019-03-06T01:09:41.216Z","address","Web","complete","addA886addB1745",,,,,,,
"793","insertValue","2019-03-06T01:09:55.531Z","country","Web","complete","Australia",,,,,,,
"793","openFile","2019-03-06T01:10:19.550Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1182",,
"793","copy","2019-03-06T01:10:23.626Z","address","Web","complete","addB1745",,,,,,,
"793","paste","2019-03-06T01:10:35.353Z",,"Excel","complete","addB1745",,,,,,"A","5"
"793","saveFile","2019-03-06T01:10:39.804Z","save","Excel","complete",,,,,,,,
"793","clickButton","2019-03-06T01:10:44.371Z","ConfirmWithFile","Web","complete",,,,,,,,
"794","clickButton","2019-03-06T01:10:55.765Z","Clients","Web","complete",,,,,,,,
"794","insertValue","2019-03-06T01:11:01.134Z","clientID","Web","complete","ID1050",,,,,,,
"794","pressKey","2019-03-06T01:11:10.791Z",,"Web","complete",,"enter",,,,,,
"794","clickButton","2019-03-06T01:11:14.512Z","update","Web","complete",,,"ID1050",,,,,
"794","insertValue","2019-03-06T01:11:18.069Z","address","Web","complete","addA1670addB1633",,,,,,,
"794","insertValue","2019-03-06T01:11:26.541Z","country","Web","complete","Australia",,,,,,,
"794","openFile","2019-03-06T01:11:36.379Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1050",,
"794","copy","2019-03-06T01:11:47.044Z","address","Web","complete","addB1633",,,,,,,
"794","paste","2019-03-06T01:11:58.359Z",,"Excel","complete","addB1633",,,,,,"A","5"
"794","saveFile","2019-03-06T01:12:02.681Z","save","Excel","complete",,,,,,,,
"794","clickButton","2019-03-06T01:12:05.960Z","ConfirmWithFile","Web","complete",,,,,,,,
"795","clickButton","2019-03-06T01:12:20.718Z","Clients","Web","complete",,,,,,,,
"795","insertValue","2019-03-06T01:12:24.244Z","clientID","Web","complete","ID635",,,,,,,
"795","pressKey","2019-03-06T01:12:28.584Z",,"Web","complete",,"enter",,,,,,
"795","clickButton","2019-03-06T01:12:31.621Z","update","Web","complete",,,"ID635",,,,,
"795","insertValue","2019-03-06T01:12:35.867Z","address","Web","complete","addA1280addB159",,,,,,,
"795","insertValue","2019-03-06T01:12:42.210Z","country","Web","complete","Australia",,,,,,,
"795","openFile","2019-03-06T01:12:54.393Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID635",,
"795","copy","2019-03-06T01:13:07.910Z","address","Web","complete","addB159",,,,,,,
"795","paste","2019-03-06T01:13:11.070Z",,"Excel","complete","addB159",,,,,,"A","5"
"795","saveFile","2019-03-06T01:13:15.027Z","save","Excel","complete",,,,,,,,
"795","clickButton","2019-03-06T01:13:18.043Z","ConfirmWithFile","Web","complete",,,,,,,,
"796","clickButton","2019-03-06T01:13:29.883Z","Clients","Web","complete",,,,,,,,
"796","insertValue","2019-03-06T01:13:33.774Z","clientID","Web","complete","ID891",,,,,,,
"796","pressKey","2019-03-06T01:13:37.812Z",,"Web","complete",,"enter",,,,,,
"796","clickButton","2019-03-06T01:13:41.312Z","update","Web","complete",,,"ID891",,,,,
"796","insertValue","2019-03-06T01:13:44.344Z","address","Web","complete","addA1630addB1324",,,,,,,
"796","insertValue","2019-03-06T01:13:44.344Z","country","Web","complete","Australia",,,,,,,
"796","openFile","2019-03-06T01:13:54.283Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID891",,
"796","copy","2019-03-06T01:14:05.648Z","address","Web","complete","addB1324",,,,,,,
"796","paste","2019-03-06T01:14:09.229Z",,"Excel","complete","addB1324",,,,,,"A","5"
"796","saveFile","2019-03-06T01:14:12.770Z","save","Excel","complete",,,,,,,,
"796","clickButton","2019-03-06T01:14:14.967Z","ConfirmWithFile","Web","complete",,,,,,,,
"797","clickButton","2019-03-06T01:14:26.566Z","Clients","Web","complete",,,,,,,,
"797","insertValue","2019-03-06T01:14:29.265Z","clientID","Web","complete","ID431",,,,,,,
"797","pressKey","2019-03-06T01:14:34.952Z",,"Web","complete",,"enter",,,,,,
"797","clickButton","2019-03-06T01:14:37.625Z","update","Web","complete",,,"ID431",,,,,
"797","insertValue","2019-03-06T01:14:39.521Z","address","Web","complete","addA1753addB1086",,,,,,,
"797","insertValue","2019-03-06T01:14:57.198Z","country","Web","complete","Country114",,,,,,,
"797","clickButton","2019-03-06T01:15:05.012Z","UnbindFile","Web","complete",,,,,,,,
"797","clickButton","2019-03-06T01:15:06.236Z","OK","Web","complete",,,,,,,,
"797","clickButton","2019-03-06T01:15:07.641Z","Confirm","Web","complete",,,,,,,,
"798","clickButton","2019-03-06T01:15:21.810Z","Clients","Web","complete",,,,,,,,
"798","insertValue","2019-03-06T01:15:24.534Z","clientID","Web","complete","ID1922",,,,,,,
"798","pressKey","2019-03-06T01:15:30.224Z",,"Web","complete",,"enter",,,,,,
"798","clickButton","2019-03-06T01:15:32.983Z","update","Web","complete",,,"ID1922",,,,,
"798","insertValue","2019-03-06T01:15:34.518Z","address","Web","complete","addA1867addB682",,,,,,,
"798","insertValue","2019-03-06T01:15:42.935Z","country","Web","complete","Country72",,,,,,,
"798","clickButton","2019-03-06T01:15:55.520Z","UnbindFile","Web","complete",,,,,,,,
"798","clickButton","2019-03-06T01:15:56.566Z","OK","Web","complete",,,,,,,,
"798","clickButton","2019-03-06T01:15:59.204Z","Confirm","Web","complete",,,,,,,,
"799","clickButton","2019-03-06T01:16:13.242Z","Clients","Web","complete",,,,,,,,
"799","insertValue","2019-03-06T01:16:16.665Z","clientID","Web","complete","ID305",,,,,,,
"799","pressKey","2019-03-06T01:16:16.665Z",,"Web","complete",,"enter",,,,,,
"799","clickButton","2019-03-06T01:16:19.213Z","update","Web","complete",,,"ID305",,,,,
"799","insertValue","2019-03-06T01:16:22.621Z","address","Web","complete","addA1095addB311",,,,,,,
"799","insertValue","2019-03-06T01:16:38.398Z","country","Web","complete","Country125",,,,,,,
"799","clickButton","2019-03-06T01:16:47.323Z","UnbindFile","Web","complete",,,,,,,,
"799","clickButton","2019-03-06T01:16:51.600Z","OK","Web","complete",,,,,,,,
"799","clickButton","2019-03-06T01:16:53.391Z","Confirm","Web","complete",,,,,,,,
"800","clickButton","2019-03-06T01:17:07.959Z","Clients","Web","complete",,,,,,,,
"800","insertValue","2019-03-06T01:17:11.182Z","clientID","Web","complete","ID1763",,,,,,,
"800","pressKey","2019-03-06T01:17:16.179Z",,"Web","complete",,"enter",,,,,,
"800","clickButton","2019-03-06T01:17:18.406Z","update","Web","complete",,,"ID1763",,,,,
"800","insertValue","2019-03-06T01:17:22.511Z","address","Web","complete","addA262addB1030",,,,,,,
"800","insertValue","2019-03-06T01:17:27.573Z","country","Web","complete","Australia",,,,,,,
"800","openFile","2019-03-06T01:17:36.955Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1763",,
"800","copy","2019-03-06T01:17:41.547Z","address","Web","complete","addB1030",,,,,,,
"800","paste","2019-03-06T01:17:56.485Z",,"Excel","complete","addB1030",,,,,,"A","5"
"800","saveFile","2019-03-06T01:17:59.806Z","save","Excel","complete",,,,,,,,
"800","clickButton","2019-03-06T01:18:04.194Z","ConfirmWithFile","Web","complete",,,,,,,,
"801","clickButton","2019-03-06T01:18:16.660Z","Clients","Web","complete",,,,,,,,
"801","insertValue","2019-03-06T01:18:20.205Z","clientID","Web","complete","ID1046",,,,,,,
"801","pressKey","2019-03-06T01:18:24.625Z",,"Web","complete",,"enter",,,,,,
"801","clickButton","2019-03-06T01:18:27.155Z","update","Web","complete",,,"ID1046",,,,,
"801","insertValue","2019-03-06T01:18:29.526Z","address","Web","complete","addA326addB295",,,,,,,
"801","insertValue","2019-03-06T01:18:45.255Z","country","Web","complete","Australia",,,,,,,
"801","openFile","2019-03-06T01:18:48.308Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1046",,
"801","copy","2019-03-06T01:18:55.751Z","address","Web","complete","addB295",,,,,,,
"801","paste","2019-03-06T01:18:59.478Z",,"Excel","complete","addB295",,,,,,"A","5"
"801","saveFile","2019-03-06T01:19:01.453Z","save","Excel","complete",,,,,,,,
"801","clickButton","2019-03-06T01:19:02.493Z","ConfirmWithFile","Web","complete",,,,,,,,
"802","clickButton","2019-03-06T01:19:15.158Z","Clients","Web","complete",,,,,,,,
"802","insertValue","2019-03-06T01:19:19.744Z","clientID","Web","complete","ID1535",,,,,,,
"802","pressKey","2019-03-06T01:19:30.161Z",,"Web","complete",,"enter",,,,,,
"802","clickButton","2019-03-06T01:19:34.461Z","update","Web","complete",,,"ID1535",,,,,
"802","insertValue","2019-03-06T01:19:38.175Z","address","Web","complete","addA983addB1851",,,,,,,
"802","insertValue","2019-03-06T01:19:56.111Z","country","Web","complete","Australia",,,,,,,
"802","openFile","2019-03-06T01:20:01.268Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1535",,
"802","copy","2019-03-06T01:20:14.917Z","address","Web","complete","addB1851",,,,,,,
"802","paste","2019-03-06T01:20:17.898Z",,"Excel","complete","addB1851",,,,,,"A","5"
"802","saveFile","2019-03-06T01:20:20.316Z","save","Excel","complete",,,,,,,,
"802","clickButton","2019-03-06T01:20:22.537Z","ConfirmWithFile","Web","complete",,,,,,,,
"803","clickButton","2019-03-06T01:20:37.048Z","Clients","Web","complete",,,,,,,,
"803","insertValue","2019-03-06T01:20:40.916Z","clientID","Web","complete","ID975",,,,,,,
"803","pressKey","2019-03-06T01:20:55.304Z",,"Web","complete",,"enter",,,,,,
"803","clickButton","2019-03-06T01:20:56.836Z","update","Web","complete",,,"ID975",,,,,
"803","insertValue","2019-03-06T01:21:00.759Z","address","Web","complete","addA847addB161",,,,,,,
"803","insertValue","2019-03-06T01:21:13.670Z","country","Web","complete","Country130",,,,,,,
"803","clickButton","2019-03-06T01:21:24.534Z","UnbindFile","Web","complete",,,,,,,,
"803","clickButton","2019-03-06T01:21:27.312Z","OK","Web","complete",,,,,,,,
"803","clickButton","2019-03-06T01:21:28.999Z","Confirm","Web","complete",,,,,,,,
"804","clickButton","2019-03-06T01:21:41.814Z","Clients","Web","complete",,,,,,,,
"804","insertValue","2019-03-06T01:21:46.053Z","clientID","Web","complete","ID1030",,,,,,,
"804","pressKey","2019-03-06T01:21:55.594Z",,"Web","complete",,"enter",,,,,,
"804","clickButton","2019-03-06T01:21:58.786Z","update","Web","complete",,,"ID1030",,,,,
"804","insertValue","2019-03-06T01:22:03.271Z","address","Web","complete","addA363addB609",,,,,,,
"804","insertValue","2019-03-06T01:22:05.147Z","country","Web","complete","Country17",,,,,,,
"804","clickButton","2019-03-06T01:22:16.153Z","UnbindFile","Web","complete",,,,,,,,
"804","clickButton","2019-03-06T01:22:20.590Z","OK","Web","complete",,,,,,,,
"804","clickButton","2019-03-06T01:22:22.328Z","Confirm","Web","complete",,,,,,,,
"805","clickButton","2019-03-06T01:22:34.323Z","Clients","Web","complete",,,,,,,,
"805","insertValue","2019-03-06T01:22:37.221Z","clientID","Web","complete","ID131",,,,,,,
"805","pressKey","2019-03-06T01:22:49.433Z",,"Web","complete",,"enter",,,,,,
"805","clickButton","2019-03-06T01:22:52.343Z","update","Web","complete",,,"ID131",,,,,
"805","insertValue","2019-03-06T01:22:54.034Z","address","Web","complete","addA1321addB769",,,,,,,
"805","insertValue","2019-03-06T01:23:05.745Z","country","Web","complete","Australia",,,,,,,
"805","openFile","2019-03-06T01:23:23.628Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID131",,
"805","copy","2019-03-06T01:23:28.063Z","address","Web","complete","addB769",,,,,,,
"805","paste","2019-03-06T01:23:34.829Z",,"Excel","complete","addB769",,,,,,"A","5"
"805","saveFile","2019-03-06T01:23:37.081Z","save","Excel","complete",,,,,,,,
"805","clickButton","2019-03-06T01:23:41.071Z","ConfirmWithFile","Web","complete",,,,,,,,
"806","clickButton","2019-03-06T01:23:55.586Z","Clients","Web","complete",,,,,,,,
"806","insertValue","2019-03-06T01:23:59.416Z","clientID","Web","complete","ID1109",,,,,,,
"806","pressKey","2019-03-06T01:24:09.036Z",,"Web","complete",,"enter",,,,,,
"806","clickButton","2019-03-06T01:24:12.112Z","update","Web","complete",,,"ID1109",,,,,
"806","insertValue","2019-03-06T01:24:15.787Z","address","Web","complete","addA773addB1778",,,,,,,
"806","insertValue","2019-03-06T01:24:24.669Z","country","Web","complete","Country72",,,,,,,
"806","clickButton","2019-03-06T01:24:31.621Z","UnbindFile","Web","complete",,,,,,,,
"806","clickButton","2019-03-06T01:24:34.927Z","OK","Web","complete",,,,,,,,
"806","clickButton","2019-03-06T01:24:36.881Z","Confirm","Web","complete",,,,,,,,
"807","clickButton","2019-03-06T01:24:49.832Z","Clients","Web","complete",,,,,,,,
"807","insertValue","2019-03-06T01:24:53.535Z","clientID","Web","complete","ID98",,,,,,,
"807","pressKey","2019-03-06T01:24:56.829Z",,"Web","complete",,"enter",,,,,,
"807","clickButton","2019-03-06T01:24:59.234Z","update","Web","complete",,,"ID98",,,,,
"807","insertValue","2019-03-06T01:25:03.244Z","address","Web","complete","addA1018addB997",,,,,,,
"807","insertValue","2019-03-06T01:25:10.380Z","country","Web","complete","Australia",,,,,,,
"807","openFile","2019-03-06T01:25:25.628Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID98",,
"807","copy","2019-03-06T01:25:32.018Z","address","Web","complete","addB997",,,,,,,
"807","paste","2019-03-06T01:25:46.484Z",,"Excel","complete","addB997",,,,,,"A","5"
"807","saveFile","2019-03-06T01:25:47.689Z","save","Excel","complete",,,,,,,,
"807","clickButton","2019-03-06T01:25:50.556Z","ConfirmWithFile","Web","complete",,,,,,,,
"808","clickButton","2019-03-06T01:26:03.432Z","Clients","Web","complete",,,,,,,,
"808","insertValue","2019-03-06T01:26:05.707Z","clientID","Web","complete","ID1497",,,,,,,
"808","pressKey","2019-03-06T01:26:27.197Z",,"Web","complete",,"enter",,,,,,
"808","clickButton","2019-03-06T01:26:30.728Z","update","Web","complete",,,"ID1497",,,,,
"808","insertValue","2019-03-06T01:26:34.260Z","address","Web","complete","addA1493addB1954",,,,,,,
"808","insertValue","2019-03-06T01:26:47.804Z","country","Web","complete","Country70",,,,,,,
"808","clickButton","2019-03-06T01:27:01.080Z","UnbindFile","Web","complete",,,,,,,,
"808","clickButton","2019-03-06T01:27:03.327Z","OK","Web","complete",,,,,,,,
"808","clickButton","2019-03-06T01:27:05.374Z","Confirm","Web","complete",,,,,,,,
"809","clickButton","2019-03-06T01:27:19.739Z","Clients","Web","complete",,,,,,,,
"809","insertValue","2019-03-06T01:27:23.382Z","clientID","Web","complete","ID330",,,,,,,
"809","pressKey","2019-03-06T01:27:28.914Z",,"Web","complete",,"enter",,,,,,
"809","clickButton","2019-03-06T01:27:32.292Z","update","Web","complete",,,"ID330",,,,,
"809","insertValue","2019-03-06T01:27:33.634Z","address","Web","complete","addA1575addB647",,,,,,,
"809","insertValue","2019-03-06T01:27:45.986Z","country","Web","complete","Country91",,,,,,,
"809","clickButton","2019-03-06T01:27:54.242Z","UnbindFile","Web","complete",,,,,,,,
"809","clickButton","2019-03-06T01:27:56.379Z","OK","Web","complete",,,,,,,,
"809","clickButton","2019-03-06T01:27:59.869Z","Confirm","Web","complete",,,,,,,,
"810","clickButton","2019-03-06T01:28:14.085Z","Clients","Web","complete",,,,,,,,
"810","insertValue","2019-03-06T01:28:16.501Z","clientID","Web","complete","ID1431",,,,,,,
"810","pressKey","2019-03-06T01:28:22.635Z",,"Web","complete",,"enter",,,,,,
"810","clickButton","2019-03-06T01:28:25.270Z","update","Web","complete",,,"ID1431",,,,,
"810","insertValue","2019-03-06T01:28:27.931Z","address","Web","complete","addA1173addB1697",,,,,,,
"810","insertValue","2019-03-06T01:28:35.023Z","country","Web","complete","Australia",,,,,,,
"810","openFile","2019-03-06T01:28:45.821Z",,"Excel","complete",,,,"C:/Customers/Australia/","xls","ID1431",,
"810","copy","2019-03-06T01:28:53.378Z","address","Web","complete","addB1697",,,,,,,
"810","paste","2019-03-06T01:28:56.763Z",,"Excel","complete","addB1697",,,,,,"A","5"
"810","saveFile","2019-03-06T01:29:00.166Z","save","Excel","complete",,,,,,,,
"810","clickButton","2019-03-06T01:29:03.152Z","ConfirmWithFile","Web","complete",,,,,,,,
"811","clickButton","2019-03-06T01:29:16.824Z","Clients","Web","complete",,,,,,,,
"811","insertValue","2019-03-06T01:29:21.519Z","clientID","Web","complete","ID1817",,,,,,,
"811","pressKey","2019-03-06T01:29:23.790Z",,"Web","complete",,"enter",,,,,,
"811","clickButton","2019-03-06T01:29:26.869Z","update","Web","complete",,,"ID1817",,,,,
"811","insertValue","2019-03-06T01:29:31.530Z","address","Web","complete","addA1505addB373",,,,,,,
"811","insertValue","2019-03-06T01:29:42.995Z","country","Web","complete","Country145",,,,,,,
"811","clickButton","2019-03-06T01:29:43.637Z","UnbindFile","Web","complete",,,,,,,,
"811","clickButton","2019-03-06T01:29:47.642Z","OK","Web","complete",,,,,,,,
"811","clickButton","2019-03-06T01:29:50.863Z","Confirm","Web","complete",,,,,,,,
"812","clickButton","2019-03-06T01:30:04.414Z","Clients","Web","complete",,,,,,,,
"812","insertValue","2019-03-06T01:30:07.488Z","clientID","Web","complete","ID1282",,,,,,,
"812","pressKey","2019-03-06T01:30:17.755Z",,"Web","complete",,"enter",,,,,,
"812","clickButton","2019-03-06T01:30:19.487Z","update","Web","complete",,,"ID1282",,,,,
"812","insertValue","2019-03-06T01:30:21.468Z","address","Web","complete","addA30addB437",,,,,,,
"812","insertValue","2019-03-06T01:30:38.822Z","country","Web","complete","Country52",,,,,,,
"812","clickButton","2019-03-06T01:30:45.479Z","UnbindFile","Web","complete",,,,,,,,
"812","clickButton","2019-03-06T01:30:47.749Z","OK","Web","complete",,,,,,,,
"812","clickButton","2019-03-06T01:30:49.770Z","Confirm","Web","complete",,,,,,,,
